pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000222,5493435166613,2025-07-07 18:54:00,confirmado,47250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000223,5493435166613,2025-08-15 17:04:00,confirmado,50400.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000224,5493435166613,2025-09-26 11:59:00,confirmado,85950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000225,5493435166613,2025-10-28 14:44:00,confirmado,10350.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000226,5493435166613,2025-12-07 12:46:00,confirmado,9900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000227,5493435166613,2026-01-17 16:09:00,confirmado,59850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000228,5493435166613,2026-04-04 09:54:00,confirmado,12150.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000229,5493435166613,2026-04-17 16:36:00,confirmado,12150.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000230,5493435166613,2026-05-02 11:12:00,confirmado,7200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000231,5493435363626,2025-06-02 14:06:00,confirmado,101150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000232,5493435363626,2025-07-09 16:21:00,confirmado,96050.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000233,5493435363626,2025-08-21 17:00:00,confirmado,25925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000234,5493435363626,2025-09-24 11:36:00,confirmado,36975.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000235,5493435363626,2025-11-04 09:33:00,confirmado,9350.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000236,5493435363626,2025-12-03 14:23:00,confirmado,45050.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000237,5493435363626,2026-01-13 16:10:00,confirmado,36550.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000238,5493435363626,2026-04-11 12:55:00,confirmado,15300.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000239,5493435363626,2026-05-02 18:13:00,confirmado,5525.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000240,5493435363626,2026-05-09 12:06:00,confirmado,10625.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000241,5493435663054,2025-06-01 15:14:00,confirmado,18500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000242,5493435663054,2025-07-13 13:33:00,confirmado,68000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000243,5493435663054,2025-08-17 16:46:00,confirmado,97000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000244,5493435663054,2025-09-18 16:28:00,confirmado,54500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000245,5493435663054,2025-11-02 09:51:00,confirmado,89500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000246,5493435663054,2025-12-10 11:07:00,confirmado,17500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000247,5493435663054,2026-01-16 12:43:00,confirmado,65500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000248,5493435663054,2026-04-06 09:13:00,confirmado,9500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000249,5493435663054,2026-04-30 14:58:00,confirmado,9500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000250,5493435663054,2026-05-04 16:23:00,confirmado,8500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000251,5493435407757,2025-06-01 14:51:00,confirmado,18975.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000252,5493435407757,2025-07-05 16:14:00,confirmado,64400.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000253,5493435407757,2025-08-21 10:11:00,confirmado,69575.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000254,5493435407757,2025-09-22 18:58:00,confirmado,53475.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000255,5493435407757,2025-11-02 16:36:00,confirmado,23575.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000256,5493435407757,2025-12-06 16:52:00,confirmado,19550.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000257,5493435407757,2026-01-15 16:22:00,confirmado,33925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000258,5493435407757,2026-04-26 18:18:00,confirmado,6325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000259,5493435407757,2026-05-12 18:17:00,confirmado,15525.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000260,5493435407757,2026-05-20 08:14:00,confirmado,6325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000261,5493435854639,2025-06-04 17:16:00,confirmado,12600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000262,5493435854639,2025-07-10 17:28:00,confirmado,33750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000263,5493435854639,2025-08-19 09:10:00,confirmado,15750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000264,5493435854639,2025-09-28 17:40:00,confirmado,46800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000265,5493435854639,2025-11-04 14:36:00,confirmado,22500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000266,5493435854639,2025-12-09 09:50:00,confirmado,76500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000267,5493435854639,2026-01-16 18:15:00,confirmado,38250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000268,5493435854639,2026-04-09 13:58:00,confirmado,16200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000269,5493435854639,2026-04-19 11:35:00,confirmado,13050.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000270,5493435854639,2026-05-07 17:55:00,confirmado,4500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000271,5493435211579,2025-06-01 13:54:00,confirmado,5950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000272,5493435211579,2025-07-06 08:27:00,confirmado,10200.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000273,5493435211579,2025-08-13 09:10:00,confirmado,8925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000274,5493435211579,2025-09-26 16:52:00,confirmado,11475.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000275,5493435211579,2025-10-29 18:05:00,confirmado,8075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000276,5493435211579,2025-12-12 11:33:00,confirmado,8075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000277,5493435211579,2026-01-20 16:17:00,confirmado,22100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000278,5493435211579,2026-04-05 13:01:00,confirmado,7650.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000279,5493435211579,2026-05-06 15:28:00,confirmado,10200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000280,5493435211579,2026-05-17 16:54:00,confirmado,4250.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000281,5493435738551,2025-06-03 13:43:00,confirmado,17000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000282,5493435738551,2025-07-13 13:28:00,confirmado,96500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000283,5493435738551,2025-08-14 09:07:00,confirmado,6500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000284,5493435738551,2025-09-22 17:40:00,confirmado,8000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000285,5493435738551,2025-11-03 16:18:00,confirmado,70000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000286,5493435738551,2025-12-11 13:22:00,confirmado,13500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000287,5493435738551,2026-01-11 14:24:00,confirmado,88000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000288,5493435738551,2026-04-15 14:11:00,confirmado,5500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000289,5493435738551,2026-04-30 15:43:00,confirmado,13500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000290,5493435738551,2026-05-09 08:47:00,confirmado,11500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000291,5493435916449,2025-06-03 13:54:00,confirmado,12075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000292,5493435916449,2025-07-12 18:30:00,confirmado,67850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000293,5493435916449,2025-08-21 09:17:00,confirmado,28175.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000294,5493435916449,2025-09-19 08:50:00,confirmado,20125.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000295,5493435916449,2025-10-28 12:39:00,confirmado,49450.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000296,5493435916449,2025-12-07 15:14:00,confirmado,34500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000297,5493435916449,2026-01-16 14:40:00,confirmado,78775.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000298,5493435916449,2026-04-04 14:18:00,confirmado,7475.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000299,5493435916449,2026-04-19 08:17:00,confirmado,9775.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000300,5493435916449,2026-05-04 11:49:00,confirmado,14375.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000301,5493435217301,2025-06-01 09:06:00,confirmado,54900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000302,5493435217301,2025-07-11 17:05:00,confirmado,51750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000303,5493435217301,2025-08-17 12:34:00,confirmado,25650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000304,5493435217301,2025-09-23 18:40:00,confirmado,18900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000305,5493435217301,2025-11-02 15:17:00,confirmado,15750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000306,5493435217301,2025-12-08 10:31:00,confirmado,15750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000307,5493435217301,2026-01-14 14:09:00,confirmado,22050.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000308,5493435217301,2026-04-22 12:12:00,confirmado,4950.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000309,5493435217301,2026-05-01 15:46:00,confirmado,10800.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000310,5493435217301,2026-05-16 16:08:00,confirmado,12600.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000311,5493435694916,2025-06-04 16:56:00,confirmado,29750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000312,5493435694916,2025-07-09 18:28:00,confirmado,48025.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000313,5493435694916,2025-08-15 12:13:00,confirmado,25500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000314,5493435694916,2025-09-21 18:04:00,confirmado,31025.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000315,5493435694916,2025-11-04 12:58:00,confirmado,106250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000316,5493435694916,2025-12-08 17:19:00,confirmado,36550.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000317,5493435694916,2026-01-12 08:26:00,confirmado,75225.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000318,5493435694916,2026-04-10 16:06:00,confirmado,7650.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000319,5493435694916,2026-04-15 12:13:00,confirmado,12750.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000320,5493435694916,2026-05-10 16:19:00,confirmado,12325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000321,5493435897549,2025-06-01 10:08:00,confirmado,20500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000322,5493435897549,2025-07-05 13:44:00,confirmado,15500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000323,5493435897549,2025-08-18 17:38:00,confirmado,26500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000324,5493435897549,2025-09-26 14:58:00,confirmado,60000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000325,5493435897549,2025-11-01 09:48:00,confirmado,17000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000326,5493435897549,2025-12-08 16:15:00,confirmado,54500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000327,5493435897549,2026-01-15 08:09:00,confirmado,34500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000328,5493435897549,2026-04-02 10:12:00,confirmado,11500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000329,5493435897549,2026-04-14 13:04:00,confirmado,8000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000330,5493435897549,2026-04-21 13:38:00,confirmado,11500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000331,5493435676510,2025-06-05 08:56:00,confirmado,60375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000332,5493435676510,2025-07-12 08:53:00,confirmado,97175.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000333,5493435676510,2025-08-11 13:31:00,confirmado,36800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000334,5493435676510,2025-09-27 08:21:00,confirmado,21850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000335,5493435676510,2025-11-03 14:52:00,confirmado,73600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000336,5493435676510,2025-12-03 13:29:00,confirmado,33925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000337,5493435676510,2026-01-17 11:27:00,confirmado,17825.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000338,5493435676510,2026-04-07 12:15:00,confirmado,8050.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000339,5493435676510,2026-04-12 11:18:00,confirmado,13800.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000340,5493435676510,2026-05-18 09:18:00,confirmado,7475.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000341,5493435322086,2025-06-04 10:28:00,confirmado,34650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000342,5493435322086,2025-07-06 08:00:00,confirmado,4950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000343,5493435322086,2025-08-19 14:39:00,confirmado,64800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000344,5493435322086,2025-09-25 18:09:00,confirmado,31950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000345,5493435322086,2025-10-31 16:38:00,confirmado,66600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000346,5493435322086,2025-12-09 09:22:00,confirmado,32850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000347,5493435322086,2026-01-18 10:24:00,confirmado,57150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000348,5493435322086,2026-04-01 17:47:00,confirmado,11250.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000349,5493435322086,2026-04-22 15:52:00,confirmado,9900.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000350,5493435322086,2026-05-01 18:12:00,confirmado,10800.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000351,5493435426858,2025-06-01 14:31:00,confirmado,11050.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000352,5493435426858,2025-07-05 08:30:00,confirmado,17425.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000353,5493435426858,2025-08-20 12:13:00,confirmado,43350.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000354,5493435426858,2025-09-22 08:46:00,confirmado,12325.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000355,5493435426858,2025-11-03 11:19:00,confirmado,5100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000356,5493435426858,2025-12-06 17:00:00,confirmado,17425.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000357,5493435426858,2026-01-18 16:42:00,confirmado,8075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000358,5493435426858,2026-04-01 16:50:00,confirmado,12325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000359,5493435426858,2026-04-17 16:28:00,confirmado,9350.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000360,5493435426858,2026-05-16 09:23:00,confirmado,11475.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000361,5493435642717,2025-06-02 09:51:00,confirmado,6500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000362,5493435642717,2025-07-08 13:51:00,confirmado,6500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000363,5493435642717,2025-08-20 16:37:00,confirmado,48000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000364,5493435642717,2025-09-18 08:29:00,confirmado,13000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000365,5493435642717,2025-10-27 08:49:00,confirmado,62000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000366,5493435642717,2025-12-06 17:28:00,confirmado,21000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000367,5493435642717,2026-01-15 09:56:00,confirmado,136500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000368,5493435642717,2026-04-27 15:43:00,confirmado,9000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000369,5493435642717,2026-05-01 08:53:00,confirmado,14000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000370,5493435642717,2026-05-03 09:44:00,confirmado,9000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000371,5493435122056,2025-06-03 11:08:00,confirmado,7475.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000372,5493435122056,2025-07-09 09:04:00,confirmado,15525.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000373,5493435122056,2025-08-14 18:01:00,confirmado,86825.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000374,5493435122056,2025-09-25 12:09:00,confirmado,10925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000375,5493435122056,2025-10-29 08:14:00,confirmado,104075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000376,5493435122056,2025-12-11 11:10:00,confirmado,9775.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000377,5493435122056,2026-01-17 15:57:00,confirmado,32200.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000378,5493435122056,2026-04-02 14:16:00,confirmado,13225.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000379,5493435122056,2026-04-04 17:42:00,confirmado,13800.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000380,5493435122056,2026-04-21 15:27:00,confirmado,20700.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000381,5493435174441,2025-06-03 10:14:00,confirmado,126900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000382,5493435174441,2025-07-11 12:59:00,confirmado,86850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000383,5493435174441,2025-08-19 11:03:00,confirmado,54000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000384,5493435174441,2025-09-24 14:00:00,confirmado,53100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000385,5493435174441,2025-11-01 11:36:00,confirmado,137250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000386,5493435174441,2025-12-09 15:06:00,confirmado,29700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000387,5493435174441,2026-01-10 18:46:00,confirmado,74250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000388,5493435174441,2026-04-26 16:02:00,confirmado,13950.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000389,5493435174441,2026-04-30 16:31:00,confirmado,8100.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000390,5493435174441,2026-05-08 08:42:00,confirmado,3600.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000391,5493435132938,2025-06-03 08:28:00,confirmado,40375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000392,5493435132938,2025-07-14 16:44:00,confirmado,32725.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000393,5493435132938,2025-08-14 12:13:00,confirmado,87975.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000394,5493435132938,2025-09-26 14:23:00,confirmado,25075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000395,5493435132938,2025-10-28 09:50:00,confirmado,55675.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000396,5493435132938,2025-12-08 10:34:00,confirmado,45050.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000397,5493435132938,2026-01-20 09:54:00,confirmado,19125.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000398,5493435132938,2026-04-17 16:23:00,confirmado,10200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000399,5493435132938,2026-04-25 16:10:00,confirmado,9350.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000400,5493435132938,2026-04-27 17:01:00,confirmado,8925.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000401,5493435801474,2025-06-01 15:24:00,confirmado,117000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000402,5493435801474,2025-07-14 12:27:00,confirmado,90500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000403,5493435801474,2025-08-19 10:19:00,confirmado,115000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000404,5493435801474,2025-09-20 18:44:00,confirmado,111500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000405,5493435801474,2025-10-27 16:52:00,confirmado,76500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000406,5493435801474,2025-12-07 11:03:00,confirmado,110000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000407,5493435801474,2026-01-17 16:00:00,confirmado,81500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000408,5493435801474,2026-04-07 14:05:00,confirmado,12000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000409,5493435801474,2026-04-24 14:43:00,confirmado,13000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000410,5493435801474,2026-05-17 13:16:00,confirmado,13000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000411,5493435698782,2025-06-04 11:34:00,confirmado,67275.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000412,5493435698782,2025-07-09 14:15:00,confirmado,18975.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000413,5493435698782,2025-08-18 18:30:00,confirmado,58075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000414,5493435698782,2025-09-18 08:20:00,confirmado,32775.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000415,5493435698782,2025-10-31 16:08:00,confirmado,9775.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000416,5493435698782,2025-12-08 13:58:00,confirmado,33925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000417,5493435698782,2026-01-14 15:00:00,confirmado,68425.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000418,5493435698782,2026-04-22 13:55:00,confirmado,7475.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000419,5493435698782,2026-05-04 15:08:00,confirmado,12650.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000420,5493435698782,2026-05-15 13:35:00,confirmado,24150.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000421,5493435526833,2025-06-01 15:05:00,confirmado,5850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000422,5493435526833,2025-07-11 18:04:00,confirmado,30150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000423,5493435526833,2025-08-12 15:42:00,confirmado,10800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000424,5493435526833,2025-09-25 12:25:00,confirmado,12600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000425,5493435526833,2025-10-30 12:57:00,confirmado,12150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000426,5493435526833,2025-12-09 12:10:00,confirmado,22950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000427,5493435526833,2026-01-11 11:58:00,confirmado,43200.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000428,5493435526833,2026-05-04 11:54:00,confirmado,6750.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000429,5493435526833,2026-05-06 09:04:00,confirmado,15750.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000430,5493435526833,2026-05-17 08:20:00,confirmado,7200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000431,5493435544154,2025-06-02 16:47:00,confirmado,50575.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000432,5493435544154,2025-07-08 09:12:00,confirmado,15725.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000433,5493435544154,2025-08-16 15:42:00,confirmado,7225.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000434,5493435544154,2025-09-19 12:34:00,confirmado,82450.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000435,5493435544154,2025-10-29 13:17:00,confirmado,87550.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000436,5493435544154,2025-12-06 09:10:00,confirmado,8925.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000437,5493435544154,2026-01-11 18:58:00,confirmado,50575.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000438,5493435544154,2026-04-16 14:30:00,confirmado,3400.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000439,5493435544154,2026-04-24 14:50:00,confirmado,12325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000440,5493435544154,2026-05-10 11:29:00,confirmado,10625.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000441,5493435785197,2025-06-02 18:38:00,confirmado,105000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000442,5493435785197,2025-07-09 16:43:00,confirmado,49500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000443,5493435785197,2025-08-12 16:11:00,confirmado,18500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
