client_phone,session_id,sender_type,type,message,content,created_at,is_mock
5493435698782,5493435698782,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 09:58:30,true
5493435698782,5493435698782,ai,ai,Te confirmo que el pedido P-00141 fue registrado correctamente por 62100.00.,Te confirmo que el pedido P-00141 fue registrado correctamente por 62100.00.,2026-08-08 09:59:12,true
5493435698782,5493435698782,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 10:00:30,true
5493435711878,5493435711878,ai,ai,"Hola Emprendimiento Sol 23, paso a revisar tu pedido P-00068 de MOCHILA 3 EN 1.","Hola Emprendimiento Sol 23, paso a revisar tu pedido P-00068 de MOCHILA 3 EN 1.",2026-08-08 08:57:15,true
5493435711878,5493435711878,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 08:58:27,true
5493435711878,5493435711878,ai,ai,Te confirmo que el pedido P-00068 fue registrado correctamente por 336600.00.,Te confirmo que el pedido P-00068 fue registrado correctamente por 336600.00.,2026-08-08 08:59:13,true
5493435711878,5493435711878,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 09:00:28,true
5493435738551,5493435738551,ai,ai,"Hola Mercería Urquiza 32, paso a revisar tu pedido P-00096 de MONOPATIN DE CAPIBARA CON LUCES Y MUSICA.","Hola Mercería Urquiza 32, paso a revisar tu pedido P-00096 de MONOPATIN DE CAPIBARA CON LUCES Y MUSICA.",2026-08-07 09:57:15,true
5493435738551,5493435738551,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 09:59:14,true
5493435738551,5493435738551,ai,ai,Te confirmo que el pedido P-00096 fue registrado correctamente por 300000.00.,Te confirmo que el pedido P-00096 fue registrado correctamente por 300000.00.,2026-08-07 10:00:41,true
5493435738551,5493435738551,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 10:02:03,true
5493435759176,5493435759176,ai,ai,"Hola Multirubro Sol 11, paso a revisar tu pedido P-00032 de CANDADO CHICO 25MM.","Hola Multirubro Sol 11, paso a revisar tu pedido P-00032 de CANDADO CHICO 25MM.",2026-08-08 10:57:15,true
5493435759176,5493435759176,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 10:58:29,true
5493435759176,5493435759176,ai,ai,Te confirmo que el pedido P-00032 fue registrado correctamente por 122400.00.,Te confirmo que el pedido P-00032 fue registrado correctamente por 122400.00.,2026-08-08 10:59:54,true
5493435759176,5493435759176,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 11:00:30,true
5493435770487,5493435770487,ai,ai,"Hola Juguetería La Esquina 1, vi que tenes un pedido abierto por DOSIFICADOR SPRAY ACEITE/VINAGRE y queria ayudarte a cerrarlo.","Hola Juguetería La Esquina 1, vi que tenes un pedido abierto por DOSIFICADOR SPRAY ACEITE/VINAGRE y queria ayudarte a cerrarlo.",2026-08-09 00:57:15,true
5493435770487,5493435770487,human,human,"Hola, queria hacer un reclamo por demora en la entrega.","Hola, queria hacer un reclamo por demora en la entrega.",2026-08-09 00:58:58,true
5493435770487,5493435770487,ai,ai,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,2026-08-09 01:00:04,true
5493435770487,5493435770487,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-08-09 01:01:32,true
5493435770487,5493435770487,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-08-09 01:02:52,true
5493435774079,5493435774079,ai,ai,"Hola Revendedora Urquiza 21, paso a revisar tu pedido P-00063 de KIT PLANCHA + SECADOR PROFESIONAL.","Hola Revendedora Urquiza 21, paso a revisar tu pedido P-00063 de KIT PLANCHA + SECADOR PROFESIONAL.",2026-08-08 10:57:15,true
5493435774079,5493435774079,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 10:58:11,true
5493435774079,5493435774079,ai,ai,Te confirmo que el pedido P-00063 fue registrado correctamente por 164450.00.,Te confirmo que el pedido P-00063 fue registrado correctamente por 164450.00.,2026-08-08 10:58:48,true
5493435774079,5493435774079,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 10:59:33,true
5493435781453,5493435781453,ai,ai,"Hola Blanquería Alta 5, vi que tenes un pedido abierto por SET X6 BOMBILLA ACERO INOX y queria ayudarte a cerrarlo.","Hola Blanquería Alta 5, vi que tenes un pedido abierto por SET X6 BOMBILLA ACERO INOX y queria ayudarte a cerrarlo.",2026-08-09 08:57:15,true
5493435781453,5493435781453,human,human,"Buen dia, pasame detalle de ese pedido por favor.","Buen dia, pasame detalle de ese pedido por favor.",2026-08-09 08:59:13,true
5493435781453,5493435781453,ai,ai,Te confirmo que el pedido P-00155 sigue en curso por un total de 27600.00. Si queres te lo dejo cerrado hoy.,Te confirmo que el pedido P-00155 sigue en curso por un total de 27600.00. Si queres te lo dejo cerrado hoy.,2026-08-09 09:00:39,true
5493435781453,5493435781453,human,human,"Dale, mandamelo asi.","Dale, mandamelo asi.",2026-08-09 09:02:25,true
5493435781453,5493435781453,ai,ai,"Genial, te lo dejo confirmado y en preparacion.","Genial, te lo dejo confirmado y en preparacion.",2026-08-09 09:03:55,true
5493435785197,5493435785197,ai,ai,"Hola Librería La Costanera 48, paso a revisar tu pedido P-00144 de VELADOR KITTY CELESTE / ROSA.","Hola Librería La Costanera 48, paso a revisar tu pedido P-00144 de VELADOR KITTY CELESTE / ROSA.",2026-08-07 08:57:15,true
5493435785197,5493435785197,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 08:58:00,true
5493435785197,5493435785197,ai,ai,Te confirmo que el pedido P-00144 fue registrado correctamente por 49500.00.,Te confirmo que el pedido P-00144 fue registrado correctamente por 49500.00.,2026-08-07 08:59:28,true
5493435785197,5493435785197,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 09:00:07,true
5493435801474,5493435801474,ai,ai,"Hola Revendedora La Riviera 44, paso a revisar tu pedido P-00146 de DISPENSER MINI PATO Y CAPIBARA.","Hola Revendedora La Riviera 44, paso a revisar tu pedido P-00146 de DISPENSER MINI PATO Y CAPIBARA.",2026-08-08 07:57:15,true
5493435801474,5493435801474,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 07:58:55,true
5493435801474,5493435801474,ai,ai,Te confirmo que el pedido P-00146 fue registrado correctamente por 47500.00.,Te confirmo que el pedido P-00146 fue registrado correctamente por 47500.00.,2026-08-08 07:59:26,true
5493435801474,5493435801474,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 08:00:42,true
5493435854639,5493435854639,ai,ai,"Hola Boutique Dos 30, paso a revisar tu pedido P-00090 de SLIME MEDIANO.","Hola Boutique Dos 30, paso a revisar tu pedido P-00090 de SLIME MEDIANO.",2026-08-07 06:57:15,true
5493435854639,5493435854639,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 06:58:16,true
5493435854639,5493435854639,ai,ai,Te confirmo que el pedido P-00090 fue registrado correctamente por 75600.00.,Te confirmo que el pedido P-00090 fue registrado correctamente por 75600.00.,2026-08-07 06:59:04,true
5493435854639,5493435854639,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 06:59:36,true
5493435897549,5493435897549,ai,ai,"Hola Proveeduría Point 36, paso a revisar tu pedido P-00107 de FRAZADA 1 1/2 PLAZAS ""TERRENAL"".","Hola Proveeduría Point 36, paso a revisar tu pedido P-00107 de FRAZADA 1 1/2 PLAZAS ""TERRENAL"".",2026-08-07 10:57:15,true
5493435897549,5493435897549,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 10:58:17,true
5493435897549,5493435897549,ai,ai,Te confirmo que el pedido P-00107 fue registrado correctamente por 89000.00.,Te confirmo que el pedido P-00107 fue registrado correctamente por 89000.00.,2026-08-07 10:59:26,true
5493435897549,5493435897549,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 11:00:32,true
5493435916449,5493435916449,ai,ai,"Hola Proveeduría El Centro 33, paso a revisar tu pedido P-00099 de LAPIZ CARPINERO.","Hola Proveeduría El Centro 33, paso a revisar tu pedido P-00099 de LAPIZ CARPINERO.",2026-08-08 08:57:15,true
5493435916449,5493435916449,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 08:58:40,true
5493435916449,5493435916449,ai,ai,Te confirmo que el pedido P-00099 fue registrado correctamente por 85675.00.,Te confirmo que el pedido P-00099 fue registrado correctamente por 85675.00.,2026-08-08 08:59:32,true
5493435916449,5493435916449,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 09:00:11,true
5493435939482,5493435939482,ai,ai,"Hola Todo Hogar La Costanera 49, paso a revisar tu pedido P-00149 de LINTERNA CON PICANA EN CAJA.","Hola Todo Hogar La Costanera 49, paso a revisar tu pedido P-00149 de LINTERNA CON PICANA EN CAJA.",2026-08-07 06:57:15,true
5493435939482,5493435939482,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 06:58:37,true
5493435939482,5493435939482,ai,ai,Te confirmo que el pedido P-00149 fue registrado correctamente por 190900.00.,Te confirmo que el pedido P-00149 fue registrado correctamente por 190900.00.,2026-08-07 06:59:34,true
5493435939482,5493435939482,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 07:00:55,true
5493435944151,5493435944151,ai,ai,"Hola Variedades Estrella 19, paso a revisar tu pedido P-00057 de DESTORNILLADOR X 6 MANGO PLASTICO.","Hola Variedades Estrella 19, paso a revisar tu pedido P-00057 de DESTORNILLADOR X 6 MANGO PLASTICO.",2026-08-08 07:57:15,true
5493435944151,5493435944151,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 07:58:38,true
5493435944151,5493435944151,ai,ai,Te confirmo que el pedido P-00057 fue registrado correctamente por 4250.00.,Te confirmo que el pedido P-00057 fue registrado correctamente por 4250.00.,2026-08-08 07:59:17,true
5493435944151,5493435944151,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 08:00:45,true
5493435974628,5493435974628,ai,ai,"Hola Variedades Caputto 14, paso a revisar tu pedido P-00040 de PELUCHE CAPIBARA CON LUZ Y SONIDO.","Hola Variedades Caputto 14, paso a revisar tu pedido P-00040 de PELUCHE CAPIBARA CON LUZ Y SONIDO.",2026-08-07 07:57:15,true
5493435974628,5493435974628,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 07:58:02,true
5493435974628,5493435974628,ai,ai,Te confirmo que el pedido P-00040 fue registrado correctamente por 47250.00.,Te confirmo que el pedido P-00040 fue registrado correctamente por 47250.00.,2026-08-07 07:59:31,true
5493435974628,5493435974628,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 08:00:40,true
5493435983794,5493435983794,ai,ai,"Hola Accesorios Point 18, paso a revisar tu pedido P-00054 de TOALLON SECADO RAPIDO CON FUNDA - (1.75X1.0CM).","Hola Accesorios Point 18, paso a revisar tu pedido P-00054 de TOALLON SECADO RAPIDO CON FUNDA - (1.75X1.0CM).",2026-08-07 08:57:15,true
5493435983794,5493435983794,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-07 08:58:31,true
5493435983794,5493435983794,ai,ai,Te confirmo que el pedido P-00054 fue registrado correctamente por 49950.00.,Te confirmo que el pedido P-00054 fue registrado correctamente por 49950.00.,2026-08-07 08:59:08,true
5493435983794,5493435983794,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-07 09:00:26,true
5493435996865,5493435996865,ai,ai,"Hola Mercería La Costanera 13, paso a revisar tu pedido P-00037 de CAPELINA CON OREJITAS NENA.","Hola Mercería La Costanera 13, paso a revisar tu pedido P-00037 de CAPELINA CON OREJITAS NENA.",2026-08-08 08:57:15,true
5493435996865,5493435996865,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 08:58:43,true
5493435996865,5493435996865,ai,ai,Te confirmo que el pedido P-00037 fue registrado correctamente por 218500.00.,Te confirmo que el pedido P-00037 fue registrado correctamente por 218500.00.,2026-08-08 08:59:37,true
5493435996865,5493435996865,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 09:00:22,true
