pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00057,5492995028869,25019,CIP-2127,HORNILLO CILINDRICO 12.5CM,1,4870.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00058,5493517304254,25020,CIP-0901,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - FRUTOS PATAGONICOS,3,1849.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00058,5493517304254,25020,CIP-2746,PIPETA POWER PERROS ENTRE 5 Y 10KG,4,515.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00058,5493517304254,25020,CIP-0924,SAHUMERIOS MOMENTOS X 5 AROMANZA - PAZ Y ARMONIA,4,1640.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00058,5493517304254,25020,CIP-1549,CREMA CORPORAL HINDS X 250ML,4,4180.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00059,5493517304254,25020,CIP-2075,HIGIENICO ELEGANTE 30MT X 4,3,264.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00060,5493517304254,25020,CIP-2202,JABON LIQUIDO T/ARIEL ULTRA X 20LT,1,12610.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00061,5493416986538,25021,CIP-1991,GATILLO ROCIADOR REF. X 1LT CIPRES,4,1550.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00061,5493416986538,25021,CIP-1199,ARIEL PLATINUM 3LT DP,3,9770.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00061,5493416986538,25021,CIP-0479,GLADE ACEITES NATURALES REP - LAVANDA,3,7747.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00062,5493416986538,25021,CIP-1698,DESODORANTE EN POLVO EFFICIENTE 100GR - FRESH,3,3200.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00062,5493416986538,25021,CIP-0599,JABON TOCADOR PLUSBELLE X 120GR - GLICERINA VEGETAL,4,1150.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00063,5493416986538,25021,CIP-2679,PERFUME TELAS CIPRES 500CC REPUESTO - PARFUM,2,3140.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00063,5493416986538,25021,CIP-0733,PERFUME TELAS SAPHIRUS - MARINO,3,3150.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00063,5493416986538,25021,CIP-0199,CEPILLO DE DIENTES COLGATE KIDS +6 X 2 - MINIONS,5,4140.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00064,5492619239862,25022,CIP-1038,SHAMPOO PLUSBELLE ESENCIA X 970CC - LARGO SALU,5,4290.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00064,5492619239862,25022,CIP-0384,DIFUSOR SAPHIRUS PREMIUM - CANELA CEY,1,8740.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00065,5492619239862,25022,CIP-0340,DIFUSOR SAPHIRUS 120CC - PAULA,4,4460.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00065,5492619239862,25022,CIP-1533,COMPOTERA 11 CM CAROL,3,1390.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00066,5492619239862,25022,CIP-0175,BOMBA PISCINA VULCANO BAE 050 - 0.50 HP,4,239714.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00066,5492619239862,25022,CIP-3002,SAHUMERIOS PALO SANTO BUENA ONDA MINI - REAL CHAMPA,4,870.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00066,5492619239862,25022,CIP-0714,PERFUME TELAS SAPHIRUS - GUARANA,1,3150.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00067,5493513952681,25023,CIP-1895,ESPUMA DE AFEITAR VERITAS,2,4620.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00067,5493513952681,25023,CIP-1680,DESODORANTE EN AEROSOL KEVIN X 250CC - ABSOLUTE,2,5470.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00068,5493513952681,25023,CIP-3281,TOA FEM ALWAYS XTRA PROT SUAVE X 8,4,1490.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00068,5493513952681,25023,CIP-3060,SELTON M.M.M. ROJO 360CC,4,114.78,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00069,5493513952681,25023,CIP-0151,AROMATIZANTE DE AMBIENTES SAPHIRUS MINI - ONE MILLIO,4,2460.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00070,5493414799650,25024,CIP-2968,SAHUMERIOS HEXAGONAL (4),4,570.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00070,5493414799650,25024,CIP-0722,PERFUME TELAS SAPHIRUS - LAVANDA,5,3150.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00071,5493414799650,25024,CIP-2526,ORION SOLVER QUITAMANCHAS X 5LT,4,27525.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00071,5493414799650,25024,CIP-2182,JABON LIQUIDO ALA MATIC X 800CC,3,2760.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00071,5493414799650,25024,CIP-0849,REJILLA SUPERIOR VULCANO,1,6632.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00072,5493414799650,25024,CIP-1131,AEROSOL AMBAR - MERY,5,3450.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00072,5493414799650,25024,CIP-3195,SUAVIZANTE VIVERE X 5LT,2,3120.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00072,5493414799650,25024,CIP-1704,DESODORANTE MAC GREGOR MASCULINI - PINO,2,2839.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00072,5493414799650,25024,CIP-2184,JABON LIQUIDO GRANBY X 800CC - LIMON,2,2220.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00073,5492992500733,25025,CIP-0798,PERNO CORTO X 2 VULCANO,2,480.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00073,5492992500733,25025,CIP-0057,AEROSOL SAPHIRUS - FRUTILLA,4,4520.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00073,5492992500733,25025,CIP-2032,GUANTES AFELPADOS PLUMITA - CHICO,1,1688.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00073,5492992500733,25025,CIP-0874,SAHUMERIOS CIUDADES AROMANZA - BUDAPEST,4,1740.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00074,5492992500733,25025,CIP-0405,DISCO DE ALGODON ALGABO 80U X 2,1,3430.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00074,5492992500733,25025,CIP-0275,DIFUSOR PARA AUTOS MARCIANITO AROMANZA - LA VIDA ES BELLA,2,4260.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00074,5492992500733,25025,CIP-2377,LIQUIDO PARA DIFUSORES X 250CC - LAVANDA,5,3380.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00074,5492992500733,25025,CIP-3029,SAHUMERIOS TIBETANOS X 8 - VAINILLA,2,2420.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00075,5492992500733,25025,CIP-2057,GUANTES MOTEADO COLOR ALGODON,2,1963.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00075,5492992500733,25025,CIP-0601,JABON TOCADOR PLUSBELLE X 120GR - LAVANDA,4,1150.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00075,5492992500733,25025,CIP-1560,CUCA KILL CEBO MATACUCARACHAS HUAGRO X 4,4,2740.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00076,5492615139305,25026,CIP-1718,DETERGENTE MAGISTRAL 300CC - LIMON,5,2090.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00076,5492615139305,25026,CIP-1430,CEPILLO LAVAOMNIBUS SALZANO,3,7450.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00077,5492615139305,25026,CIP-3255,TAPON BACHA DOSI CIEGO / REJILLA,3,2120.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00077,5492615139305,25026,CIP-0270,DIFUSOR PARA AUTOS AROMANZA - SWEET CANDY,2,3150.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00077,5492615139305,25026,CIP-1482,CESTO C/PEDAL 7 LTS P.HOUSE,3,10190.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00077,5492615139305,25026,CIP-1783,EMBUDO 15 AL 20,3,890.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00078,5492615139305,25026,CIP-2259,KIT RESPUESTO CLORO/PH (IM),1,2723.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00079,5492618861463,25027,CIP-2104,HOME SPRAY 500CC - FLOR DE LO,3,6290.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00079,5492618861463,25027,CIP-2922,SACAHOJAS BOLSA GRANDE 32MM,4,9715.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00079,5492618861463,25027,CIP-1576,DESCARTABLE BANDEJA RECTANGULAR 107 C/TAPA (10),3,4710.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00080,5492618861463,25027,CIP-3307,TRAMPA COYOTE,1,101.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00081,5492618861463,25027,CIP-0099,AEROSOL SAPHIRUS - PERAS Y DURAZNO,4,4520.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00081,5492618861463,25027,CIP-1227,BARREHOJAS CON CABO DE METAL,2,11860.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00082,5493812941974,25028,CIP-1417,CEPILLO DE DIENTES ORAL B COMPLETE,2,3850.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00082,5493812941974,25028,CIP-2933,SAHUMERIOS AMBAR - BENZOIN,2,930.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00082,5493812941974,25028,CIP-3206,SUIZA LAVANDINA EN GEL - CITRUS,1,1990.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00082,5493812941974,25028,CIP-3315,TRAPO DE PISO RAYADO LINEA 10,2,1480.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00083,5493812941974,25028,CIP-1402,CASCADA DE HUMO MADERA,2,2330.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00083,5493812941974,25028,CIP-0293,DIFUSOR SAPHIRUS 120CC - CITRUS,1,4460.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00083,5493812941974,25028,CIP-2336,LIMPIA TECHO MULTIUSO PUNKY,2,3110.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00084,5493812941974,25028,CIP-2562,PAPEL ALUMINIO ALUMAX,5,1380.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00084,5493812941974,25028,CIP-2957,SAHUMERIOS ELIXIR SLIM - ANGEL,2,1270.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00085,5493817404433,25029,CIP-1867,ESPONJA ACERO INOXIDABLE 13 GR DEA,5,290.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00085,5493817404433,25029,CIP-2881,REPUESTO DIFFUSER X 200CC,3,16420.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00086,5493817404433,25029,CIP-2259,KIT RESPUESTO CLORO/PH (IM),4,2723.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00087,5493817404433,25029,CIP-3121,SHAMPOO SUAVE X 930CC - LACIO,2,3340.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00087,5493817404433,25029,CIP-0599,JABON TOCADOR PLUSBELLE X 120GR - GLICERINA VEGETAL,4,1150.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00088,5493419686914,25030,CIP-3155,SODA CAUST X 500GR,3,1336.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00089,5493419686914,25030,CIP-2854,"REPARADOR DE MANGUERA DE 3/4""",3,1940.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00090,5493419686914,25030,CIP-2989,SAHUMERIOS HEXAGONAL - VAINILL,4,570.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00091,5493518648263,25031,CIP-2855,REPARADOR DE MUEBLES REX - CLARO,5,5720.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00092,5493518648263,25031,CIP-0960,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (7),5,1290.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00092,5493518648263,25031,CIP-0487,GLADE AEROSOL AUTOMATICO REP. - VAINILLA,2,3949.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00092,5493518648263,25031,CIP-3170,SUAVIZANTE DOWNY BOTELLA 450/500CC - ADORAVEL,1,4940.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00093,5493518648263,25031,CIP-1414,CEPILLO DE DIENTES DISNEY X 3 - MANDALORIAN,5,3001.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00093,5493518648263,25031,CIP-0055,AEROSOL SAPHIRUS - FLOWERS,5,4520.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00093,5493518648263,25031,CIP-1027,SHAMPOO ALGABO X 300 DOY PACK - PEPINO Y T,4,1580.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00094,5493516216782,25032,CIP-1680,DESODORANTE EN AEROSOL KEVIN X 250CC - ABSOLUTE,1,5470.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00094,5493516216782,25032,CIP-2308,LAVANDINA EN GEL X 1LT,4,2160.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00094,5493516216782,25032,CIP-1454,CERA POLIETILENICA NATURAL X 5LT,5,5330.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00095,5493516216782,25032,CIP-2594,PASTA DENTAL ORAL B 3D WHITE 70GR,2,5120.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00095,5493516216782,25032,CIP-0457,ESFERAS MAGICAS AROMANZA - BIENESTAR,3,600.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00096,5493516216782,25032,CIP-2814,PULVERIZADOR 1.5LT GIBER,4,22500.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00097,5492612780568,25033,CIP-0053,AEROSOL SAPHIRUS - FAREH,2,4520.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00097,5492612780568,25033,CIP-0861,SAHUMERIOS BANGLADESH X 10 - MIL FLORES,3,880.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00097,5492612780568,25033,CIP-2886,REPUESTO DIFFUSER X 500CC (5),4,37510.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00097,5492612780568,25033,CIP-2852,RENOVADOR CREMOSO REVIGAL,2,6030.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00098,5492612780568,25033,CIP-3330,VANISH QUITAMANCHAS POLVO 450GR - PINK,4,289.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00099,5492612780568,25033,CIP-0239,CLIP VULCANO,1,283.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00099,5492612780568,25033,CIP-1996,GELTEK FOGGER INSECTICIDA AEROSOL,4,9050.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00100,5493582639964,25034,CIP-2950,SAHUMERIOS AMBAR - ROSA,5,930.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00100,5493582639964,25034,CIP-2024,GOLIATH CEBO EN MICROPELLETS X 500GR,1,4109.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00101,5493582639964,25034,CIP-0294,DIFUSOR SAPHIRUS 120CC - CLEAN COTTON,3,4460.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00101,5493582639964,25034,CIP-1334,"CABO HUECO CHAPA 1,2",4,1340.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00101,5493582639964,25034,CIP-1273,BOLSAS 45X60 RESIDUOS X 30U - 10 MIC - ROJA,1,1360.00,3,Pedido: 1 unidad (normalizado: 30 unidad; equiv: 1 unidad),true,false,false
P-00102,5493582639964,25034,CIP-3030,SAHUMERIOS TIBETANOS X 8 - VIOLETAS,3,2420.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00103,5493814729528,25035,CIP-0796,PERFUME TELAS URBAN FRESH - MANGO MANDARINA,3,2250.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00103,5493814729528,25035,CIP-0814,POETT DES. AMB AEROSOL 360CC - ESPIRITU PLAY,3,3200.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00103,5493814729528,25035,CIP-2285,LAMPAZO PROF BASTIDOR 1MT,4,14276.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00104,5493814729528,25035,CIP-0708,PERFUME TELAS SAPHIRUS - FRESIAS Y BERGAMOTA,4,3150.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00104,5493814729528,25035,CIP-1182,AMON DESINCRUSTANTE ACIDO X 5LT,4,40930.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00105,5493814729528,25035,CIP-1865,ESENCIA PARA HORNITO CIPRES 30ML - LIMON,1,1530.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00105,5493814729528,25035,CIP-0764,PERFUME TELAS SAPHIRUS - VIOLETAS,4,3150.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00106,5493876922419,25036,CIP-3269,TENDER CON ALAS ALUMINIO,3,38760.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00106,5493876922419,25036,CIP-1154,ALFOMBRA BAÑOS ANTIDESLIZANTE ESPONJADA,4,5112.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00107,5493876922419,25036,CIP-0539,GLADE DES. AMB. 360CC - VALS DE FLORES,1,3420.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00107,5493876922419,25036,CIP-0117,AEROSOL URBAN FRESH - ANGELUS,3,2690.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00108,5493876922419,25036,CIP-2072,HIGIENICO CAMPANITA SOFT PLUS XL 80MT,1,582.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00108,5493876922419,25036,CIP-0674,PASTA DENTAL COLGATE ULTRA BLANCO X 90GR,2,2120.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00108,5493876922419,25036,CIP-3184,SUAVIZANTE DOWNY DP 400CC - BRISA DE VERANO,1,4150.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00108,5493876922419,25036,CIP-2205,"JABON PAN BLANCO ""ARGENTINO"" X 200GR",5,687.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00109,5492618889598,25037,CIP-1366,CANASTO / ORGANIZADOR GAVETERO CROM,5,3050.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00110,5492618889598,25037,CIP-2465,NIVEA PROTECTOR SOLAR & BRONCEADOR FPS30 X 200,5,14099.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00110,5492618889598,25037,CIP-3056,SELLADOR ACRILICO ACRILWAX X 5LT,4,16380.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00110,5492618889598,25037,CIP-0529,GLADE DES. AMB. 360CC - LIMON REFRESCANTE,5,3420.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00111,5492618889598,25037,CIP-2677,PERFUME TELAS CIPRES 500CC REPUESTO - MYSTIC,3,3140.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00111,5492618889598,25037,CIP-2553,PAÑO REJILLA DOBLE TRAMADO,5,640.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00112,5492615021286,25038,CIP-0332,DIFUSOR SAPHIRUS 120CC - NARANJA CH,2,4460.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00112,5492615021286,25038,CIP-1257,BLEM MULTISUPERFICIE Y ELECTRONICO AEROSOL - CITRUS,4,4370.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00113,5492615021286,25038,CIP-2603,PASTILLA PARA LAVARROPAS LAVAPROMAX,3,1210.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00113,5492615021286,25038,CIP-1027,SHAMPOO ALGABO X 300 DOY PACK - PEPINO Y T,2,1580.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00113,5492615021286,25038,CIP-1955,FRASCO DECO VIDRIO CHICO,5,4800.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00113,5492615021286,25038,CIP-0268,DIFUSOR PARA AUTOS AROMANZA - PUMITA,4,3150.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00114,5492615021286,25038,CIP-1599,DESOD. DOVE FEM AERO 89GR - ORIGINAL,2,4280.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00115,5493813520000,25039,CIP-0099,AEROSOL SAPHIRUS - PERAS Y DURAZNO,2,4520.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00116,5493813520000,25039,CIP-2006,GILLETTE MACH 3 REPUESTO REGULAR X 4,4,13210.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00116,5493813520000,25039,CIP-1042,SHAMPOO PLUSBELLE X 1LT - HIDRATACION,2,3100.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00116,5493813520000,25039,CIP-2510,ORGANIZADOR HELADERA TRANSPARENTE CHICO,4,3690.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00116,5493813520000,25039,CIP-2559,PAÑUELOS ELEGANTE INDIVIDUAL,2,270.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00117,5493813520000,25039,CIP-1895,ESPUMA DE AFEITAR VERITAS,2,4620.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00117,5493813520000,25039,CIP-2761,PLUMERO N°4L,3,19810.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00117,5493813520000,25039,CIP-3117,SHAMPOO SUAVE X 930CC - BOMBA FRUTAL,4,3340.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00118,5492997489876,25040,CIP-3204,SUAVIZANTE X 5LT AMAR/ROS/CELES,2,2330.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00118,5492997489876,25040,CIP-2836,RASTRILLO GARDEX,4,8710.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00119,5492997489876,25040,CIP-0810,POETT DES. AMB AEROSOL 360CC - ALEGRA TU DIA,4,3200.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00120,5492997489876,25040,CIP-2571,PARA USAR (5),3,1349.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00121,5492612928724,0,CIP-2352,LIMPIADORES DE PISO X 5 LTS,2,170.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
