pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000222,5493872845902,2025-06-06 15:10:00,confirmado,1117.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000223,5493872845902,2025-07-09 18:55:00,confirmado,2255.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000224,5493872845902,2025-08-11 10:58:00,confirmado,2906.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000225,5493872845902,2025-09-27 12:22:00,confirmado,1897.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000226,5493872845902,2025-11-01 13:51:00,confirmado,2615.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000227,5493872845902,2025-12-04 12:16:00,confirmado,3849.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000228,5493872845902,2026-01-20 18:40:00,confirmado,2735.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000229,5493872845902,2026-04-11 14:41:00,confirmado,920.69,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000230,5493872845902,2026-04-16 09:14:00,confirmado,1058.52,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000231,5493872845902,2026-04-20 14:37:00,confirmado,1016.52,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000232,5492997670210,2025-06-01 13:29:00,confirmado,528.61,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000233,5492997670210,2025-07-07 14:49:00,confirmado,1733.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000234,5492997670210,2025-08-15 12:13:00,confirmado,1900.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000235,5492997670210,2025-09-25 14:18:00,confirmado,3109.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000236,5492997670210,2025-11-03 16:43:00,confirmado,1449.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000237,5492997670210,2025-12-03 18:13:00,confirmado,3546.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000238,5492997670210,2026-01-15 11:48:00,confirmado,1223.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000239,5492997670210,2026-04-03 09:46:00,confirmado,750.15,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000240,5492997670210,2026-04-19 15:51:00,confirmado,976.93,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000241,5492997670210,2026-04-22 16:15:00,confirmado,576.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000242,5493811657614,2025-06-01 17:29:00,confirmado,2172.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000243,5493811657614,2025-07-11 15:27:00,confirmado,2476.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000244,5493811657614,2025-08-15 11:03:00,confirmado,3508.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000245,5493811657614,2025-09-22 12:12:00,confirmado,2143.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000246,5493811657614,2025-11-02 13:50:00,confirmado,5421.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000247,5493811657614,2025-12-10 18:34:00,confirmado,2616.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000248,5493811657614,2026-01-11 13:04:00,confirmado,912.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000249,5493811657614,2026-04-16 17:39:00,confirmado,1464.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000250,5493811657614,2026-04-23 15:02:00,confirmado,1158.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000251,5493811657614,2026-05-20 15:55:00,confirmado,1125.34,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000252,5492994145193,2025-06-05 14:26:00,confirmado,3634.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000253,5492994145193,2025-07-06 10:45:00,confirmado,4016.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000254,5492994145193,2025-08-13 17:56:00,confirmado,1737.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000255,5492994145193,2025-09-22 09:03:00,confirmado,1635.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000256,5492994145193,2025-11-04 15:43:00,confirmado,817.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000257,5492994145193,2025-12-09 10:00:00,confirmado,1737.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000258,5492994145193,2026-01-10 14:31:00,confirmado,1600.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000259,5492994145193,2026-04-14 11:22:00,confirmado,1014.43,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000260,5492994145193,2026-05-07 10:28:00,confirmado,1743.48,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000261,5492994145193,2026-05-19 15:41:00,confirmado,1695.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000262,5493515971311,2025-06-05 12:19:00,confirmado,1591.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000263,5493515971311,2025-07-11 12:21:00,confirmado,2817.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000264,5493515971311,2025-08-13 11:44:00,confirmado,2372.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000265,5493515971311,2025-09-23 14:33:00,confirmado,3272.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000266,5493515971311,2025-10-30 09:34:00,confirmado,2709.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000267,5493515971311,2025-12-10 11:11:00,confirmado,4864.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000268,5493515971311,2026-01-14 12:27:00,confirmado,4084.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000269,5493515971311,2026-04-09 13:00:00,confirmado,2010.77,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000270,5493515971311,2026-05-14 12:38:00,confirmado,1695.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000271,5493515971311,2026-05-19 10:35:00,confirmado,2032.23,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000272,5492994228106,2025-06-01 10:51:00,confirmado,1694.19,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000273,5492994228106,2025-07-11 17:58:00,confirmado,1414.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000274,5492994228106,2025-08-17 17:05:00,confirmado,1936.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000275,5492994228106,2025-09-20 10:48:00,confirmado,1679.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000276,5492994228106,2025-11-02 13:21:00,confirmado,2617.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000277,5492994228106,2025-12-07 11:35:00,confirmado,2556.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000278,5492994228106,2026-01-15 08:16:00,confirmado,2441.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000279,5492994228106,2026-04-06 10:51:00,confirmado,1060.77,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000280,5492994228106,2026-04-24 08:17:00,confirmado,1082.80,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000281,5492994228106,2026-05-01 10:25:00,confirmado,1077.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000282,5492998718887,2025-06-03 12:26:00,confirmado,2674.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000283,5492998718887,2025-07-09 10:29:00,confirmado,4763.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000284,5492998718887,2025-08-20 12:29:00,confirmado,1667.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000285,5492998718887,2025-09-24 14:48:00,confirmado,4559.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000286,5492998718887,2025-11-01 18:33:00,confirmado,2398.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000287,5492998718887,2025-12-03 17:17:00,confirmado,2981.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000288,5492998718887,2026-01-16 09:34:00,confirmado,2269.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000289,5492998718887,2026-04-15 16:34:00,confirmado,817.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000290,5492998718887,2026-04-17 17:34:00,confirmado,1365.74,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000291,5492998718887,2026-05-04 10:11:00,confirmado,1023.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000292,5492995028869,2025-06-01 12:05:00,confirmado,1742.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000293,5492995028869,2025-07-12 17:14:00,confirmado,1464.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000294,5492995028869,2025-08-12 18:59:00,confirmado,2399.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000295,5492995028869,2025-09-24 08:29:00,confirmado,4114.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000296,5492995028869,2025-11-03 14:00:00,confirmado,2559.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000297,5492995028869,2025-12-05 14:09:00,confirmado,3031.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000298,5492995028869,2026-01-20 11:09:00,confirmado,3328.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000299,5492995028869,2026-04-16 08:13:00,confirmado,1737.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000300,5492995028869,2026-04-26 16:58:00,confirmado,1162.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000301,5492995028869,2026-05-03 13:28:00,confirmado,1359.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000302,5493517304254,2025-06-01 18:43:00,confirmado,2115.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000303,5493517304254,2025-07-12 13:13:00,confirmado,2115.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000304,5493517304254,2025-08-16 11:55:00,confirmado,1470.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000305,5493517304254,2025-09-21 16:11:00,confirmado,2092.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000306,5493517304254,2025-11-02 15:49:00,confirmado,2256.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000307,5493517304254,2025-12-13 10:11:00,confirmado,2115.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000308,5493517304254,2026-01-16 14:20:00,confirmado,4367.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000309,5493517304254,2026-04-08 15:32:00,confirmado,1367.83,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000310,5493517304254,2026-04-11 11:12:00,confirmado,1351.45,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000311,5493517304254,2026-05-01 14:29:00,confirmado,923.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000312,5493416986538,2025-06-04 17:44:00,confirmado,3803.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000313,5493416986538,2025-07-12 15:28:00,confirmado,1239.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000314,5493416986538,2025-08-12 08:54:00,confirmado,2067.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000315,5493416986538,2025-09-18 13:37:00,confirmado,1389.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000316,5493416986538,2025-11-01 12:22:00,confirmado,2280.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000317,5493416986538,2025-12-06 17:42:00,confirmado,1292.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000318,5493416986538,2026-01-14 11:07:00,confirmado,3054.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000319,5493416986538,2026-04-24 12:07:00,confirmado,997.24,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000320,5493416986538,2026-05-18 08:25:00,confirmado,1714.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000321,5493416986538,2026-05-19 09:56:00,confirmado,1105.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000322,5492619239862,2025-06-01 17:10:00,confirmado,3415.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000323,5492619239862,2025-07-05 11:25:00,confirmado,2678.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000324,5492619239862,2025-08-21 12:38:00,confirmado,2333.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000325,5492619239862,2025-09-19 17:04:00,confirmado,2763.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000326,5492619239862,2025-11-02 13:45:00,confirmado,2222.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000327,5492619239862,2025-12-11 12:44:00,confirmado,2110.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000328,5492619239862,2026-01-13 12:28:00,confirmado,2686.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000329,5492619239862,2026-04-24 08:31:00,confirmado,1016.52,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000330,5492619239862,2026-05-01 09:06:00,confirmado,1504.80,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000331,5492619239862,2026-05-10 18:03:00,confirmado,1025.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000332,5493513952681,2025-06-01 10:22:00,confirmado,2877.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000333,5493513952681,2025-07-05 12:49:00,confirmado,2028.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000334,5493513952681,2025-08-21 08:45:00,confirmado,2369.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000335,5493513952681,2025-09-28 13:17:00,confirmado,1688.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000336,5493513952681,2025-10-27 14:13:00,confirmado,4179.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000337,5493513952681,2025-12-06 12:23:00,confirmado,966.11,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000338,5493513952681,2026-01-11 15:43:00,confirmado,1232.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000339,5493513952681,2026-04-04 15:42:00,confirmado,1014.43,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000340,5493513952681,2026-05-10 08:35:00,confirmado,1464.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000341,5493513952681,2026-05-17 18:48:00,confirmado,819.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000342,5493414799650,2025-06-02 13:51:00,confirmado,2028.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000343,5493414799650,2025-07-11 11:42:00,confirmado,1691.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000344,5493414799650,2025-08-20 16:44:00,confirmado,2498.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000345,5493414799650,2025-09-25 17:24:00,confirmado,1354.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000346,5493414799650,2025-11-01 16:36:00,confirmado,2369.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000347,5493414799650,2025-12-06 15:34:00,confirmado,3118.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000348,5493414799650,2026-01-11 11:08:00,confirmado,3103.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000349,5493414799650,2026-04-06 18:14:00,confirmado,1454.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000350,5493414799650,2026-04-19 17:15:00,confirmado,1353.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000351,5493414799650,2026-05-16 08:23:00,confirmado,1696.02,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000352,5492992500733,2025-06-01 11:39:00,confirmado,1525.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000353,5492992500733,2025-07-05 14:56:00,confirmado,732.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000354,5492992500733,2025-08-19 10:31:00,confirmado,2407.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000355,5492992500733,2025-09-21 17:44:00,confirmado,1532.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000356,5492992500733,2025-11-02 14:52:00,confirmado,2968.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000357,5492992500733,2025-12-12 11:06:00,confirmado,1106.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000358,5492992500733,2026-01-20 15:28:00,confirmado,420.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000359,5492992500733,2026-04-21 16:31:00,confirmado,641.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000360,5492992500733,2026-04-30 12:44:00,confirmado,703.34,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000361,5492992500733,2026-05-20 14:54:00,confirmado,1235.98,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000362,5492615139305,2025-06-01 12:52:00,confirmado,2774.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000363,5492615139305,2025-07-06 11:38:00,confirmado,3654.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000364,5492615139305,2025-08-18 14:33:00,confirmado,1813.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000365,5492615139305,2025-09-18 17:54:00,confirmado,3121.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000366,5492615139305,2025-10-31 10:56:00,confirmado,3143.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000367,5492615139305,2025-12-04 08:46:00,confirmado,3005.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000368,5492615139305,2026-01-16 11:18:00,confirmado,4739.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000369,5492615139305,2026-04-12 15:29:00,confirmado,1367.83,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000370,5492615139305,2026-04-29 17:50:00,confirmado,1568.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000371,5492615139305,2026-05-04 16:04:00,confirmado,819.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000372,5492618861463,2025-06-01 09:21:00,confirmado,2427.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000373,5492618861463,2025-07-05 11:21:00,confirmado,2427.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000374,5492618861463,2025-08-19 10:13:00,confirmado,3957.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000375,5492618861463,2025-09-23 15:48:00,confirmado,2230.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000376,5492618861463,2025-10-30 12:09:00,confirmado,3579.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000377,5492618861463,2025-12-03 13:42:00,confirmado,1021.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000378,5492618861463,2026-01-15 15:36:00,confirmado,3288.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000379,5492618861463,2026-04-04 12:13:00,confirmado,1454.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000380,5492618861463,2026-04-26 13:06:00,confirmado,1464.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000381,5492618861463,2026-05-04 09:51:00,confirmado,1568.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000382,5493812941974,2025-06-01 16:56:00,confirmado,3098.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000383,5493812941974,2025-07-11 08:35:00,confirmado,1151.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000384,5493812941974,2025-08-15 15:23:00,confirmado,1727.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000385,5493812941974,2025-09-28 12:37:00,confirmado,1877.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000386,5493812941974,2025-11-02 13:37:00,confirmado,1488.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000387,5493812941974,2025-12-05 09:01:00,confirmado,1291.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000388,5493812941974,2026-01-13 08:21:00,confirmado,3083.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000389,5493812941974,2026-04-05 17:00:00,confirmado,1364.02,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000390,5493812941974,2026-05-07 18:16:00,confirmado,1571.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000391,5493812941974,2026-05-17 16:18:00,confirmado,785.81,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000392,5493817404433,2025-06-01 17:20:00,confirmado,961.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000393,5493817404433,2025-07-08 18:54:00,confirmado,3766.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000394,5493817404433,2025-08-13 13:30:00,confirmado,3368.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000395,5493817404433,2025-09-19 18:49:00,confirmado,1714.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000396,5493817404433,2025-11-03 11:41:00,confirmado,3381.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000397,5493817404433,2025-12-10 11:33:00,confirmado,1978.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000398,5493817404433,2026-01-18 16:55:00,confirmado,1889.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000399,5493817404433,2026-04-06 10:25:00,confirmado,684.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000400,5493817404433,2026-04-10 15:34:00,confirmado,1062.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000401,5493817404433,2026-05-02 18:11:00,confirmado,775.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000402,5493419686914,2025-06-01 11:22:00,confirmado,3863.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000403,5493419686914,2025-07-06 18:44:00,confirmado,1358.19,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000404,5493419686914,2025-08-19 08:30:00,confirmado,1688.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000405,5493419686914,2025-09-22 10:49:00,confirmado,4665.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000406,5493419686914,2025-11-04 11:48:00,confirmado,4860.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000407,5493419686914,2025-12-08 18:26:00,confirmado,677.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000408,5493419686914,2026-01-13 13:33:00,confirmado,1691.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000409,5493419686914,2026-04-16 08:00:00,confirmado,1390.08,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000410,5493419686914,2026-04-20 17:50:00,confirmado,1498.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000411,5493419686914,2026-04-23 18:18:00,confirmado,1708.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000412,5493518648263,2025-06-01 12:29:00,confirmado,2324.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000413,5493518648263,2025-07-14 14:22:00,confirmado,2678.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000414,5493518648263,2025-08-13 17:42:00,confirmado,923.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000415,5493518648263,2025-09-23 11:13:00,confirmado,2904.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000416,5493518648263,2025-10-31 11:20:00,confirmado,581.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000417,5493518648263,2025-12-03 13:04:00,confirmado,3630.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000418,5493518648263,2026-01-13 08:44:00,confirmado,2094.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000419,5493518648263,2026-04-13 10:43:00,confirmado,1602.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000420,5493518648263,2026-05-07 10:10:00,confirmado,1737.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000421,5493518648263,2026-05-15 15:07:00,confirmado,1025.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000422,5493516216782,2025-06-03 15:20:00,confirmado,3914.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000423,5493516216782,2025-07-07 10:24:00,confirmado,3202.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000424,5493516216782,2025-08-16 12:38:00,confirmado,2363.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000425,5493516216782,2025-09-25 08:43:00,confirmado,1761.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000426,5493516216782,2025-10-29 08:14:00,confirmado,2309.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000427,5493516216782,2025-12-13 16:28:00,confirmado,1923.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000428,5493516216782,2026-01-10 09:59:00,confirmado,2609.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000429,5493516216782,2026-04-10 12:11:00,confirmado,817.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000430,5493516216782,2026-04-21 17:58:00,confirmado,1401.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000431,5493516216782,2026-04-24 10:24:00,confirmado,1571.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000432,5492612780568,2025-06-04 10:14:00,confirmado,2558.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000433,5492612780568,2025-07-04 10:05:00,confirmado,1502.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000434,5492612780568,2025-08-13 18:27:00,confirmado,1255.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000435,5492612780568,2025-09-28 12:08:00,confirmado,2802.11,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000436,5492612780568,2025-10-30 16:00:00,confirmado,2131.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000437,5492612780568,2025-12-03 14:11:00,confirmado,1575.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000438,5492612780568,2026-01-14 12:25:00,confirmado,1849.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000439,5492612780568,2026-04-04 10:55:00,confirmado,619.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000440,5492612780568,2026-04-20 16:33:00,confirmado,1133.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000441,5492612780568,2026-05-07 13:59:00,confirmado,1317.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000442,5493582639964,2025-06-03 18:31:00,confirmado,1965.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000443,5493582639964,2025-07-13 13:03:00,confirmado,2445.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000444,5493582639964,2025-08-16 18:21:00,confirmado,3093.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
