pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000066,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1207.00,4,Pedido histórico field mock (2025-07-09),true,5492618861463
PF-000066,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1317.50,4,Pedido histórico field mock (2025-07-09),true,5492618861463
PF-000067,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1207.00,4,Pedido histórico field mock (2025-08-04),true,5492618861463
PF-000067,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2,1317.50,4,Pedido histórico field mock (2025-08-04),true,5492618861463
PF-000067,10044,MANAOS LATA TÓNICA X6 UNIDADES,2,4811.00,4,Pedido histórico field mock (2025-08-04),true,5492618861463
PF-000067,10042,MANAOS LATA NARANJA X6 UNIDADES,4,4811.00,4,Pedido histórico field mock (2025-08-04),true,5492618861463
PF-000068,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1207.00,4,Pedido histórico field mock (2025-08-22),true,5492618861463
PF-000068,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1317.50,4,Pedido histórico field mock (2025-08-22),true,5492618861463
PF-000069,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1207.00,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000069,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1,1317.50,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000069,10042,MANAOS LATA NARANJA X6 UNIDADES,1,4811.00,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000069,10161,SURTIDO MANAOS 1.5 LITROS,3,6587.50,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000070,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1207.00,4,Pedido histórico field mock (2025-10-03),true,5492618861463
PF-000070,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2,1317.50,4,Pedido histórico field mock (2025-10-03),true,5492618861463
PF-000070,10102,MAGDALENA RELL. FRUTILLA 1X215GRS GAONA,4,1572.50,4,Pedido histórico field mock (2025-10-03),true,5492618861463
PF-000071,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,830.00,1,Pedido histórico field mock (2025-06-01),true,5493812941974
PF-000071,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1420.00,1,Pedido histórico field mock (2025-06-01),true,5493812941974
PF-000071,10115,ANILLO COCO 1X220GRS GAONA,1,1330.00,1,Pedido histórico field mock (2025-06-01),true,5493812941974
PF-000071,10042,MANAOS LATA NARANJA X6 UNIDADES,3,5660.00,1,Pedido histórico field mock (2025-06-01),true,5493812941974
PF-000072,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,830.00,1,Pedido histórico field mock (2025-07-07),true,5493812941974
PF-000072,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido histórico field mock (2025-07-07),true,5493812941974
PF-000073,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,830.00,1,Pedido histórico field mock (2025-08-12),true,5493812941974
PF-000073,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido histórico field mock (2025-08-12),true,5493812941974
PF-000073,10102,MAGDALENA RELL. FRUTILLA 1X215GRS GAONA,4,1850.00,1,Pedido histórico field mock (2025-08-12),true,5493812941974
PF-000074,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,830.00,1,Pedido histórico field mock (2025-09-18),true,5493812941974
PF-000074,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido histórico field mock (2025-09-18),true,5493812941974
PF-000075,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,830.00,1,Pedido histórico field mock (2025-10-29),true,5493812941974
PF-000075,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2025-10-29),true,5493812941974
PF-000076,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,830.00,1,Pedido histórico field mock (2025-12-07),true,5493812941974
PF-000076,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2025-12-07),true,5493812941974
PF-000076,375,LIMON 3 LTS. X 6 MANAOS,2,10800.00,1,Pedido histórico field mock (2025-12-07),true,5493812941974
PF-000076,10092,SINFONIA THINS 1X50GRS GAONA,1,500.00,1,Pedido histórico field mock (2025-12-07),true,5493812941974
PF-000077,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,830.00,1,Pedido histórico field mock (2026-01-18),true,5493812941974
PF-000077,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2026-01-18),true,5493812941974
PF-000077,283,NARANJA 600ml X 12 MANAOS,4,9360.00,1,Pedido histórico field mock (2026-01-18),true,5493812941974
PF-000078,10117,ANILLO VAINILLA 1X220GRS GAONA,1,1330.00,1,Pedido reciente field mock (2026-04-01),true,5493812941974
PF-000078,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,830.00,1,Pedido reciente field mock (2026-04-01),true,5493812941974
PF-000079,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1850.00,1,Pedido reciente field mock (2026-04-25),true,5493812941974
PF-000079,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido reciente field mock (2026-04-25),true,5493812941974
PF-000080,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1420.00,1,Pedido reciente field mock (2026-05-16),true,5493812941974
PF-000080,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2,1550.00,1,Pedido reciente field mock (2026-05-16),true,5493812941974
PF-000081,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,954.50,2,Pedido histórico field mock (2025-06-01),true,5493817404433
PF-000081,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido histórico field mock (2025-06-01),true,5493817404433
PF-000081,315,SODA SIFON 2 lts. X6 MANAOS,1,12063.50,2,Pedido histórico field mock (2025-06-01),true,5493817404433
PF-000082,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,2,954.50,2,Pedido histórico field mock (2025-07-07),true,5493817404433
PF-000082,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1633.00,2,Pedido histórico field mock (2025-07-07),true,5493817404433
PF-000082,10042,MANAOS LATA NARANJA X6 UNIDADES,3,6509.00,2,Pedido histórico field mock (2025-07-07),true,5493817404433
PF-000083,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,954.50,2,Pedido histórico field mock (2025-08-17),true,5493817404433
PF-000083,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1633.00,2,Pedido histórico field mock (2025-08-17),true,5493817404433
PF-000083,10042,MANAOS LATA NARANJA X6 UNIDADES,4,6509.00,2,Pedido histórico field mock (2025-08-17),true,5493817404433
PF-000084,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,954.50,2,Pedido histórico field mock (2025-09-24),true,5493817404433
PF-000084,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1633.00,2,Pedido histórico field mock (2025-09-24),true,5493817404433
PF-000085,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,954.50,2,Pedido histórico field mock (2025-10-27),true,5493817404433
PF-000085,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido histórico field mock (2025-10-27),true,5493817404433
PF-000085,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,3,2024.00,2,Pedido histórico field mock (2025-10-27),true,5493817404433
PF-000086,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,2,954.50,2,Pedido histórico field mock (2025-12-06),true,5493817404433
PF-000086,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido histórico field mock (2025-12-06),true,5493817404433
PF-000086,10091,SINFONIA THINS 1X95GRS GAONA,1,954.50,2,Pedido histórico field mock (2025-12-06),true,5493817404433
PF-000086,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,2,2024.00,2,Pedido histórico field mock (2025-12-06),true,5493817404433
PF-000087,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2026-01-14),true,5493817404433
PF-000087,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1633.00,2,Pedido histórico field mock (2026-01-14),true,5493817404433
PF-000088,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1782.50,2,Pedido reciente field mock (2026-04-03),true,5493817404433
PF-000088,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido reciente field mock (2026-04-03),true,5493817404433
PF-000089,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido reciente field mock (2026-04-23),true,5493817404433
PF-000089,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2,1782.50,2,Pedido reciente field mock (2026-04-23),true,5493817404433
PF-000090,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,2127.50,2,Pedido reciente field mock (2026-05-17),true,5493817404433
PF-000090,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1782.50,2,Pedido reciente field mock (2026-05-17),true,5493817404433
PF-000091,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,747.00,3,Pedido histórico field mock (2025-06-01),true,5493419686914
PF-000091,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1665.00,3,Pedido histórico field mock (2025-06-01),true,5493419686914
PF-000091,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,3,1584.00,3,Pedido histórico field mock (2025-06-01),true,5493419686914
PF-000092,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,2,747.00,3,Pedido histórico field mock (2025-07-11),true,5493419686914
PF-000092,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,4,1665.00,3,Pedido histórico field mock (2025-07-11),true,5493419686914
PF-000092,337,NARANJA-DURAZNO S/ AZUCAR 2.25 LTS. X 6 MANAOS,2,10287.00,3,Pedido histórico field mock (2025-07-11),true,5493419686914
PF-000092,283,NARANJA 600ml X 12 MANAOS,2,8424.00,3,Pedido histórico field mock (2025-07-11),true,5493419686914
PF-000093,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,747.00,3,Pedido histórico field mock (2025-08-19),true,5493419686914
PF-000093,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1665.00,3,Pedido histórico field mock (2025-08-19),true,5493419686914
PF-000093,315,SODA SIFON 2 lts. X6 MANAOS,2,9441.00,3,Pedido histórico field mock (2025-08-19),true,5493419686914
PF-000094,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,747.00,3,Pedido histórico field mock (2025-09-28),true,5493419686914
PF-000094,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,1,1665.00,3,Pedido histórico field mock (2025-09-28),true,5493419686914
PF-000095,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,747.00,3,Pedido histórico field mock (2025-10-31),true,5493419686914
PF-000095,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,2,1665.00,3,Pedido histórico field mock (2025-10-31),true,5493419686914
PF-000096,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,747.00,3,Pedido histórico field mock (2025-12-13),true,5493419686914
PF-000096,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1665.00,3,Pedido histórico field mock (2025-12-13),true,5493419686914
PF-000097,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,747.00,3,Pedido histórico field mock (2026-01-13),true,5493419686914
PF-000097,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,1,1665.00,3,Pedido histórico field mock (2026-01-13),true,5493419686914
PF-000098,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1665.00,3,Pedido reciente field mock (2026-04-05),true,5493419686914
PF-000098,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1278.00,3,Pedido reciente field mock (2026-04-05),true,5493419686914
PF-000099,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1278.00,3,Pedido reciente field mock (2026-04-25),true,5493419686914
PF-000099,10117,ANILLO VAINILLA 1X220GRS GAONA,3,1197.00,3,Pedido reciente field mock (2026-04-25),true,5493419686914
PF-000100,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,747.00,3,Pedido reciente field mock (2026-05-09),true,5493419686914
PF-000100,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1,1395.00,3,Pedido reciente field mock (2026-05-09),true,5493419686914
PF-000101,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,705.50,4,Pedido histórico field mock (2025-06-04),true,5493518648263
PF-000101,10117,ANILLO VAINILLA 1X220GRS GAONA,2,1130.50,4,Pedido histórico field mock (2025-06-04),true,5493518648263
PF-000101,10091,SINFONIA THINS 1X95GRS GAONA,2,705.50,4,Pedido histórico field mock (2025-06-04),true,5493518648263
PF-000101,10042,MANAOS LATA NARANJA X6 UNIDADES,4,4811.00,4,Pedido histórico field mock (2025-06-04),true,5493518648263
PF-000102,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,705.50,4,Pedido histórico field mock (2025-07-13),true,5493518648263
PF-000102,10117,ANILLO VAINILLA 1X220GRS GAONA,3,1130.50,4,Pedido histórico field mock (2025-07-13),true,5493518648263
PF-000102,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,3,1496.00,4,Pedido histórico field mock (2025-07-13),true,5493518648263
PF-000102,10094,SINFONIA DDL 1X100GRS GAONA,2,705.50,4,Pedido histórico field mock (2025-07-13),true,5493518648263
PF-000103,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,705.50,4,Pedido histórico field mock (2025-08-20),true,5493518648263
PF-000103,10117,ANILLO VAINILLA 1X220GRS GAONA,4,1130.50,4,Pedido histórico field mock (2025-08-20),true,5493518648263
PF-000104,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,4,705.50,4,Pedido histórico field mock (2025-09-27),true,5493518648263
PF-000104,10117,ANILLO VAINILLA 1X220GRS GAONA,4,1130.50,4,Pedido histórico field mock (2025-09-27),true,5493518648263
PF-000104,375,LIMON 3 LTS. X 6 MANAOS,2,9180.00,4,Pedido histórico field mock (2025-09-27),true,5493518648263
PF-000104,315,SODA SIFON 2 lts. X6 MANAOS,1,8916.50,4,Pedido histórico field mock (2025-09-27),true,5493518648263
PF-000105,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,705.50,4,Pedido histórico field mock (2025-11-01),true,5493518648263
PF-000105,10117,ANILLO VAINILLA 1X220GRS GAONA,2,1130.50,4,Pedido histórico field mock (2025-11-01),true,5493518648263
PF-000105,375,LIMON 3 LTS. X 6 MANAOS,4,9180.00,4,Pedido histórico field mock (2025-11-01),true,5493518648263
PF-000105,10043,MANAOS LATA POMELO X6 UNIDADES,1,4811.00,4,Pedido histórico field mock (2025-11-01),true,5493518648263
PF-000106,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,705.50,4,Pedido histórico field mock (2025-12-12),true,5493518648263
PF-000106,10117,ANILLO VAINILLA 1X220GRS GAONA,3,1130.50,4,Pedido histórico field mock (2025-12-12),true,5493518648263
PF-000106,10044,MANAOS LATA TÓNICA X6 UNIDADES,1,4811.00,4,Pedido histórico field mock (2025-12-12),true,5493518648263
PF-000107,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,705.50,4,Pedido histórico field mock (2026-01-14),true,5493518648263
PF-000107,10117,ANILLO VAINILLA 1X220GRS GAONA,2,1130.50,4,Pedido histórico field mock (2026-01-14),true,5493518648263
PF-000108,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1207.00,4,Pedido reciente field mock (2026-04-01),true,5493518648263
PF-000108,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1,1317.50,4,Pedido reciente field mock (2026-04-01),true,5493518648263
PF-000109,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,2,1572.50,4,Pedido reciente field mock (2026-04-16),true,5493518648263
PF-000109,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1,1317.50,4,Pedido reciente field mock (2026-04-16),true,5493518648263
PF-000110,10117,ANILLO VAINILLA 1X220GRS GAONA,3,1130.50,4,Pedido reciente field mock (2026-04-23),true,5493518648263
PF-000110,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,2,705.50,4,Pedido reciente field mock (2026-04-23),true,5493518648263
PF-000111,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido histórico field mock (2025-06-04),true,5493516216782
PF-000111,10117,ANILLO VAINILLA 1X220GRS GAONA,1,1330.00,1,Pedido histórico field mock (2025-06-04),true,5493516216782
PF-000112,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2025-07-11),true,5493516216782
PF-000112,10117,ANILLO VAINILLA 1X220GRS GAONA,4,1330.00,1,Pedido histórico field mock (2025-07-11),true,5493516216782
PF-000112,10043,MANAOS LATA POMELO X6 UNIDADES,3,5660.00,1,Pedido histórico field mock (2025-07-11),true,5493516216782
PF-000112,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,4,1760.00,1,Pedido histórico field mock (2025-07-11),true,5493516216782
PF-000113,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1420.00,1,Pedido histórico field mock (2025-08-14),true,5493516216782
PF-000113,10117,ANILLO VAINILLA 1X220GRS GAONA,4,1330.00,1,Pedido histórico field mock (2025-08-14),true,5493516216782
PF-000113,315,SODA SIFON 2 lts. X6 MANAOS,1,10490.00,1,Pedido histórico field mock (2025-08-14),true,5493516216782
PF-000113,10043,MANAOS LATA POMELO X6 UNIDADES,3,5660.00,1,Pedido histórico field mock (2025-08-14),true,5493516216782
PF-000114,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1420.00,1,Pedido histórico field mock (2025-09-21),true,5493516216782
PF-000114,10117,ANILLO VAINILLA 1X220GRS GAONA,1,1330.00,1,Pedido histórico field mock (2025-09-21),true,5493516216782
PF-000114,10094,SINFONIA DDL 1X100GRS GAONA,4,830.00,1,Pedido histórico field mock (2025-09-21),true,5493516216782
PF-000115,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2025-11-04),true,5493516216782
PF-000115,10117,ANILLO VAINILLA 1X220GRS GAONA,4,1330.00,1,Pedido histórico field mock (2025-11-04),true,5493516216782
PF-000115,10042,MANAOS LATA NARANJA X6 UNIDADES,1,5660.00,1,Pedido histórico field mock (2025-11-04),true,5493516216782
PF-000115,10091,SINFONIA THINS 1X95GRS GAONA,4,830.00,1,Pedido histórico field mock (2025-11-04),true,5493516216782
PF-000116,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1420.00,1,Pedido histórico field mock (2025-12-08),true,5493516216782
PF-000116,10117,ANILLO VAINILLA 1X220GRS GAONA,2,1330.00,1,Pedido histórico field mock (2025-12-08),true,5493516216782
PF-000116,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,4,1760.00,1,Pedido histórico field mock (2025-12-08),true,5493516216782
PF-000116,10161,SURTIDO MANAOS 1.5 LITROS,3,7750.00,1,Pedido histórico field mock (2025-12-08),true,5493516216782
PF-000117,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1420.00,1,Pedido histórico field mock (2026-01-17),true,5493516216782
PF-000117,10117,ANILLO VAINILLA 1X220GRS GAONA,1,1330.00,1,Pedido histórico field mock (2026-01-17),true,5493516216782
PF-000117,10091,SINFONIA THINS 1X95GRS GAONA,3,830.00,1,Pedido histórico field mock (2026-01-17),true,5493516216782
PF-000118,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,1,1850.00,1,Pedido reciente field mock (2026-04-12),true,5493516216782
PF-000118,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2,1550.00,1,Pedido reciente field mock (2026-04-12),true,5493516216782
PF-000119,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,830.00,1,Pedido reciente field mock (2026-05-07),true,5493516216782
PF-000119,10117,ANILLO VAINILLA 1X220GRS GAONA,2,1330.00,1,Pedido reciente field mock (2026-05-07),true,5493516216782
PF-000120,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,3,1850.00,1,Pedido reciente field mock (2026-05-11),true,5493516216782
PF-000120,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1550.00,1,Pedido reciente field mock (2026-05-11),true,5493516216782
PF-000121,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1633.00,2,Pedido histórico field mock (2025-06-01),true,5492612780568
PF-000121,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,1,954.50,2,Pedido histórico field mock (2025-06-01),true,5492612780568
PF-000122,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido histórico field mock (2025-07-04),true,5492612780568
PF-000122,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2025-07-04),true,5492612780568
PF-000123,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1633.00,2,Pedido histórico field mock (2025-08-19),true,5492612780568
PF-000123,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2025-08-19),true,5492612780568
PF-000124,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1633.00,2,Pedido histórico field mock (2025-09-28),true,5492612780568
PF-000124,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2025-09-28),true,5492612780568
PF-000125,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido histórico field mock (2025-11-01),true,5492612780568
PF-000125,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,2,954.50,2,Pedido histórico field mock (2025-11-01),true,5492612780568
PF-000125,10092,SINFONIA THINS 1X50GRS GAONA,3,575.00,2,Pedido histórico field mock (2025-11-01),true,5492612780568
PF-000125,10161,SURTIDO MANAOS 1.5 LITROS,4,8912.50,2,Pedido histórico field mock (2025-11-01),true,5492612780568
PF-000126,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1633.00,2,Pedido histórico field mock (2025-12-05),true,5492612780568
PF-000126,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2025-12-05),true,5492612780568
PF-000126,337,NARANJA-DURAZNO S/ AZUCAR 2.25 LTS. X 6 MANAOS,2,13144.50,2,Pedido histórico field mock (2025-12-05),true,5492612780568
PF-000127,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1633.00,2,Pedido histórico field mock (2026-01-10),true,5492612780568
PF-000127,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido histórico field mock (2026-01-10),true,5492612780568
PF-000128,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,2,2127.50,2,Pedido reciente field mock (2026-04-17),true,5492612780568
PF-000128,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido reciente field mock (2026-04-17),true,5492612780568
PF-000129,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1,1782.50,2,Pedido reciente field mock (2026-05-02),true,5492612780568
PF-000129,10077,SINFONIA DUO FRUTILLA C/CREMA 1X100GRS GAONA,3,954.50,2,Pedido reciente field mock (2026-05-02),true,5492612780568
PF-000130,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,3,1633.00,2,Pedido reciente field mock (2026-05-10),true,5492612780568
PF-000130,10104,MAGDALENA VAINILLA C/CHIPS 1X180GRS GAONA,2,2127.50,2,Pedido reciente field mock (2026-05-10),true,5492612780568
PF-000131,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1395.00,3,Pedido histórico field mock (2025-06-01),true,5493582639964
PF-000131,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1278.00,3,Pedido histórico field mock (2025-06-01),true,5493582639964
PF-000131,10115,ANILLO COCO 1X220GRS GAONA,1,1197.00,3,Pedido histórico field mock (2025-06-01),true,5493582639964
PF-000132,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1395.00,3,Pedido histórico field mock (2025-07-09),true,5493582639964
PF-000132,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1278.00,3,Pedido histórico field mock (2025-07-09),true,5493582639964
PF-000133,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1395.00,3,Pedido histórico field mock (2025-08-15),true,5493582639964
PF-000133,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1278.00,3,Pedido histórico field mock (2025-08-15),true,5493582639964
PF-000133,337,NARANJA-DURAZNO S/ AZUCAR 2.25 LTS. X 6 MANAOS,3,10287.00,3,Pedido histórico field mock (2025-08-15),true,5493582639964
PF-000134,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1395.00,3,Pedido histórico field mock (2025-09-27),true,5493582639964
PF-000134,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,1,1278.00,3,Pedido histórico field mock (2025-09-27),true,5493582639964
PF-000134,10043,MANAOS LATA POMELO X6 UNIDADES,2,5094.00,3,Pedido histórico field mock (2025-09-27),true,5493582639964
PF-000134,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,2,1098.00,3,Pedido histórico field mock (2025-09-27),true,5493582639964
PF-000135,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3,1395.00,3,Pedido histórico field mock (2025-11-04),true,5493582639964
PF-000135,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,2,1278.00,3,Pedido histórico field mock (2025-11-04),true,5493582639964
PF-000136,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,4,1395.00,3,Pedido histórico field mock (2025-12-13),true,5493582639964
PF-000136,10128,ALAMESA TOSTADA CLASICA 1X200GRS GAONA,4,1278.00,3,Pedido histórico field mock (2025-12-13),true,5493582639964
PF-000136,10127,ALAMESA MINI TOSTADAS DE ARROZ 1X120GRS GAONA,4,1584.00,3,Pedido histórico field mock (2025-12-13),true,5493582639964
PF-000136,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,3,1098.00,3,Pedido histórico field mock (2025-12-13),true,5493582639964
