pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000222,5492615139305,2025-07-14 09:32:00,confirmado,6885.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000223,5492615139305,2025-08-15 08:06:00,confirmado,17991.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000224,5492615139305,2025-09-22 12:13:00,confirmado,8181.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000225,5492615139305,2025-11-05 16:37:00,confirmado,10413.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000226,5492615139305,2025-12-06 12:09:00,confirmado,61650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000227,5492615139305,2026-01-18 12:36:00,confirmado,8100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000228,5492615139305,2026-04-17 14:20:00,confirmado,4860.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000229,5492615139305,2026-04-27 12:20:00,confirmado,4590.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000230,5492615139305,2026-05-17 09:28:00,confirmado,3375.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000231,5492618861463,2025-06-01 09:01:00,confirmado,11475.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000232,5492618861463,2025-07-12 08:43:00,confirmado,13141.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000233,5492618861463,2025-08-14 13:58:00,confirmado,10268.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000234,5492618861463,2025-09-20 12:35:00,confirmado,6375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000235,5492618861463,2025-10-31 18:22:00,confirmado,6630.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000236,5492618861463,2025-12-08 08:23:00,confirmado,3187.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000237,5492618861463,2026-01-18 16:52:00,confirmado,28288.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000238,5492618861463,2026-04-01 10:57:00,confirmado,4080.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000239,5492618861463,2026-04-21 12:56:00,confirmado,4335.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000240,5492618861463,2026-04-25 15:09:00,confirmado,5355.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000241,5493812941974,2025-06-02 14:19:00,confirmado,28320.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000242,5493812941974,2025-07-05 18:10:00,confirmado,13590.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000243,5493812941974,2025-08-21 09:18:00,confirmado,11110.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000244,5493812941974,2025-09-22 11:09:00,confirmado,9000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000245,5493812941974,2025-10-26 17:41:00,confirmado,11950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000246,5493812941974,2025-12-08 14:15:00,confirmado,46290.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000247,5493812941974,2026-01-15 13:03:00,confirmado,11110.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000248,5493812941974,2026-04-26 13:07:00,confirmado,2400.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000249,5493812941974,2026-05-16 13:04:00,confirmado,6000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000250,5493812941974,2026-05-19 18:29:00,confirmado,7650.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000251,5493817404433,2025-06-01 18:42:00,confirmado,13455.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000252,5493817404433,2025-07-11 18:36:00,confirmado,10695.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000253,5493817404433,2025-08-11 15:37:00,confirmado,53647.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000254,5493817404433,2025-09-27 09:42:00,confirmado,72059.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000255,5493817404433,2025-10-26 17:19:00,confirmado,65768.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000256,5493817404433,2025-12-13 11:10:00,confirmado,7417.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000257,5493817404433,2026-01-18 11:52:00,confirmado,6739.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000258,5493817404433,2026-04-03 10:45:00,confirmado,4657.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000259,5493817404433,2026-04-04 14:06:00,confirmado,6210.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000260,5493817404433,2026-05-15 14:21:00,confirmado,4485.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000261,5493419686914,2025-06-06 16:59:00,confirmado,30969.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000262,5493419686914,2025-07-13 10:10:00,confirmado,25020.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000263,5493419686914,2025-08-15 18:50:00,confirmado,32049.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000264,5493419686914,2025-09-22 11:40:00,confirmado,15273.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000265,5493419686914,2025-10-30 09:57:00,confirmado,17082.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000266,5493419686914,2025-12-05 15:07:00,confirmado,8181.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000267,5493419686914,2026-01-14 16:04:00,confirmado,12924.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000268,5493419686914,2026-04-05 14:50:00,confirmado,4320.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000269,5493419686914,2026-04-21 09:20:00,confirmado,4455.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000270,5493419686914,2026-05-17 09:43:00,confirmado,4725.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000271,5493518648263,2025-06-06 18:06:00,confirmado,7981.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000272,5493518648263,2025-07-09 10:56:00,confirmado,86062.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000273,5493518648263,2025-08-19 11:41:00,confirmado,4207.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000274,5493518648263,2025-09-28 08:54:00,confirmado,33277.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000275,5493518648263,2025-11-02 13:55:00,confirmado,5610.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000276,5493518648263,2025-12-05 08:36:00,confirmado,2167.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000277,5493518648263,2026-01-10 16:07:00,confirmado,6375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000278,5493518648263,2026-04-18 13:03:00,confirmado,3315.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000279,5493518648263,2026-04-26 18:39:00,confirmado,4207.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000280,5493518648263,2026-05-16 12:32:00,confirmado,3187.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000281,5493516216782,2025-06-06 18:37:00,confirmado,53730.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000282,5493516216782,2025-07-04 16:40:00,confirmado,9830.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000283,5493516216782,2025-08-17 17:06:00,confirmado,8560.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000284,5493516216782,2025-09-28 17:17:00,confirmado,6450.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000285,5493516216782,2025-11-04 10:20:00,confirmado,46800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000286,5493516216782,2025-12-06 12:38:00,confirmado,10000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000287,5493516216782,2026-01-11 11:36:00,confirmado,4950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000288,5493516216782,2026-04-14 09:10:00,confirmado,5100.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000289,5493516216782,2026-04-21 16:00:00,confirmado,6300.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000290,5493516216782,2026-05-02 09:51:00,confirmado,4800.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000291,5492612780568,2025-06-01 14:01:00,confirmado,7245.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000292,5492612780568,2025-07-04 13:53:00,confirmado,18204.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000293,5492612780568,2025-08-20 08:34:00,confirmado,10626.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000294,5492612780568,2025-09-25 14:46:00,confirmado,17595.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000295,5492612780568,2025-10-30 16:35:00,confirmado,52704.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000296,5492612780568,2025-12-10 15:00:00,confirmado,41653.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000297,5492612780568,2026-01-10 13:44:00,confirmado,56580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000298,5492612780568,2026-04-18 12:28:00,confirmado,5692.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000299,5492612780568,2026-05-05 15:52:00,confirmado,2932.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000300,5492612780568,2026-05-06 08:13:00,confirmado,6037.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000301,5493582639964,2025-06-04 11:28:00,confirmado,3510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000302,5493582639964,2025-07-14 16:25:00,confirmado,5805.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000303,5493582639964,2025-08-19 13:01:00,confirmado,4725.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000304,5493582639964,2025-09-28 17:59:00,confirmado,7020.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000305,5493582639964,2025-10-27 18:15:00,confirmado,7020.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000306,5493582639964,2025-12-10 10:14:00,confirmado,5940.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000307,5493582639964,2026-01-20 14:17:00,confirmado,5940.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000308,5493582639964,2026-05-07 16:24:00,confirmado,4320.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000309,5493582639964,2026-05-09 14:02:00,confirmado,4725.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000310,5493582639964,2026-05-11 17:23:00,confirmado,3240.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000311,5493814729528,2025-06-01 14:00:00,confirmado,6443.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000312,5493814729528,2025-07-13 15:28:00,confirmado,8372.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000313,5493814729528,2025-08-19 08:37:00,confirmado,41454.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000314,5493814729528,2025-09-18 08:55:00,confirmado,53014.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000315,5493814729528,2025-10-31 09:55:00,confirmado,54145.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000316,5493814729528,2025-12-09 08:57:00,confirmado,28602.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000317,5493814729528,2026-01-15 08:52:00,confirmado,18870.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000318,5493814729528,2026-04-28 14:04:00,confirmado,5482.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000319,5493814729528,2026-05-05 18:02:00,confirmado,4080.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000320,5493814729528,2026-05-08 11:26:00,confirmado,4462.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000321,5493876922419,2025-06-05 14:54:00,confirmado,6600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000322,5493876922419,2025-07-12 11:46:00,confirmado,20700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000323,5493876922419,2025-08-13 18:25:00,confirmado,9000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000324,5493876922419,2025-09-20 08:05:00,confirmado,8190.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000325,5493876922419,2025-11-04 14:20:00,confirmado,5250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000326,5493876922419,2025-12-07 12:24:00,confirmado,15460.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000327,5493876922419,2026-01-13 12:02:00,confirmado,8480.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000328,5493876922419,2026-04-11 11:13:00,confirmado,5100.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000329,5493876922419,2026-04-19 16:54:00,confirmado,2400.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000330,5493876922419,2026-04-23 15:01:00,confirmado,6450.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000331,5492618889598,2025-06-01 18:53:00,confirmado,45379.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000332,5492618889598,2025-07-08 10:42:00,confirmado,5865.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000333,5492618889598,2025-08-16 15:52:00,confirmado,8981.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000334,5492618889598,2025-09-28 12:40:00,confirmado,49611.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000335,5492618889598,2025-10-26 16:27:00,confirmado,11925.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000336,5492618889598,2025-12-12 09:55:00,confirmado,18216.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000337,5492618889598,2026-01-13 16:24:00,confirmado,8797.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000338,5492618889598,2026-04-22 13:39:00,confirmado,4485.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000339,5492618889598,2026-04-25 18:29:00,confirmado,4485.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000340,5492618889598,2026-05-14 09:04:00,confirmado,8280.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000341,5492615021286,2025-06-05 11:37:00,confirmado,8100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000342,5492615021286,2025-07-13 12:56:00,confirmado,6759.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000343,5492615021286,2025-08-16 17:30:00,confirmado,7965.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000344,5492615021286,2025-09-20 18:25:00,confirmado,8982.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000345,5492615021286,2025-10-29 09:38:00,confirmado,6687.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000346,5492615021286,2025-12-09 16:12:00,confirmado,15075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000347,5492615021286,2026-01-20 17:55:00,confirmado,9801.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000348,5492615021286,2026-04-12 08:11:00,confirmado,3240.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000349,5492615021286,2026-05-11 10:06:00,confirmado,6885.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000350,5492615021286,2026-05-17 14:41:00,confirmado,3510.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000351,5493813520000,2025-06-01 18:37:00,confirmado,7650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000352,5493813520000,2025-07-08 11:47:00,confirmado,25542.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000353,5493813520000,2025-08-17 17:56:00,confirmado,5482.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000354,5493813520000,2025-09-28 11:25:00,confirmado,32002.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000355,5493813520000,2025-10-31 14:04:00,confirmado,5610.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000356,5493813520000,2025-12-05 10:09:00,confirmado,5355.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000357,5493813520000,2026-01-15 12:40:00,confirmado,39287.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000358,5493813520000,2026-04-25 14:05:00,confirmado,3060.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000359,5493813520000,2026-05-02 14:28:00,confirmado,4462.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000360,5493813520000,2026-05-15 13:13:00,confirmado,4462.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000361,5492997489876,2025-06-01 08:31:00,confirmado,8850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000362,5492997489876,2025-07-13 14:27:00,confirmado,5250.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000363,5492997489876,2025-08-19 18:26:00,confirmado,32150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000364,5492997489876,2025-09-26 15:27:00,confirmado,37700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000365,5492997489876,2025-11-03 10:54:00,confirmado,33500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000366,5492997489876,2025-12-03 17:33:00,confirmado,10200.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000367,5492997489876,2026-01-15 09:27:00,confirmado,7500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000368,5492997489876,2026-04-19 10:26:00,confirmado,6300.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000369,5492997489876,2026-05-13 14:31:00,confirmado,7200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000370,5492997489876,2026-05-15 10:12:00,confirmado,5250.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000371,5493519107005,2025-06-01 13:26:00,confirmado,6037.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000372,5493519107005,2025-07-10 14:47:00,confirmado,8797.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000373,5493519107005,2025-08-18 11:22:00,confirmado,6037.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000374,5493519107005,2025-09-25 16:28:00,confirmado,52118.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000375,5493519107005,2025-10-29 14:43:00,confirmado,93667.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000376,5493519107005,2025-12-09 10:14:00,confirmado,10373.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000377,5493519107005,2026-01-17 14:22:00,confirmado,80212.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000378,5493519107005,2026-04-16 15:57:00,confirmado,2932.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000379,5493519107005,2026-05-09 09:29:00,confirmado,4657.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000380,5493519107005,2026-05-19 15:44:00,confirmado,7417.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000381,5493874104594,2025-06-01 13:48:00,confirmado,11745.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000382,5493874104594,2025-07-12 12:25:00,confirmado,3375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000383,5493874104594,2025-08-14 17:51:00,confirmado,14337.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000384,5493874104594,2025-09-26 15:16:00,confirmado,2295.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000385,5493874104594,2025-11-02 14:27:00,confirmado,12438.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000386,5493874104594,2025-12-10 17:54:00,confirmado,8100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000387,5493874104594,2026-01-15 12:33:00,confirmado,4725.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000388,5493874104594,2026-04-10 11:57:00,confirmado,6885.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000389,5493874104594,2026-04-15 10:37:00,confirmado,5400.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000390,5493874104594,2026-05-04 08:53:00,confirmado,4590.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000391,5492617413812,2025-06-04 09:18:00,confirmado,8865.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000392,5492617413812,2025-07-07 18:01:00,confirmado,22032.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000393,5492617413812,2025-08-19 15:43:00,confirmado,4530.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000394,5492617413812,2025-09-19 17:39:00,confirmado,49682.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000395,5492617413812,2025-10-29 15:27:00,confirmado,8355.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000396,5492617413812,2025-12-13 11:15:00,confirmado,16269.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000397,5492617413812,2026-01-18 09:26:00,confirmado,4853.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000398,5492617413812,2026-04-13 10:09:00,confirmado,4080.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000399,5492617413812,2026-04-20 16:35:00,confirmado,3187.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000400,5492617413812,2026-04-21 17:57:00,confirmado,2167.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000401,5492617236955,2025-06-01 15:07:00,confirmado,10500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000402,5492617236955,2025-07-09 15:02:00,confirmado,3750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000403,5492617236955,2025-08-11 12:24:00,confirmado,8190.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000404,5492617236955,2025-09-28 14:26:00,confirmado,10810.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000405,5492617236955,2025-10-28 08:47:00,confirmado,7500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000406,5492617236955,2025-12-13 15:49:00,confirmado,7800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000407,5492617236955,2026-01-18 15:29:00,confirmado,6600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000408,5492617236955,2026-04-08 13:14:00,confirmado,5250.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000409,5492617236955,2026-05-01 14:46:00,confirmado,3750.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000410,5492617236955,2026-05-10 10:50:00,confirmado,5250.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000411,5492612928724,2025-06-01 08:39:00,confirmado,12017.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000412,5492612928724,2025-07-09 09:28:00,confirmado,8797.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000413,5492612928724,2025-08-19 10:14:00,confirmado,16238.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000414,5492612928724,2025-09-26 15:16:00,confirmado,70150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000415,5492612928724,2025-11-03 08:38:00,confirmado,20539.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000416,5492612928724,2025-12-13 16:04:00,confirmado,7072.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000417,5492612928724,2026-01-12 13:42:00,confirmado,70322.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000418,5492612928724,2026-04-05 18:55:00,confirmado,5692.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000419,5492612928724,2026-04-11 11:28:00,confirmado,5520.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000420,5492612928724,2026-04-20 16:47:00,confirmado,8280.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000421,5492999435946,2025-06-02 17:54:00,confirmado,7290.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000422,5492999435946,2025-07-06 08:48:00,confirmado,40500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000423,5492999435946,2025-08-15 13:52:00,confirmado,9315.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000424,5492999435946,2025-09-20 17:18:00,confirmado,8244.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000425,5492999435946,2025-10-26 09:38:00,confirmado,7506.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000426,5492999435946,2025-12-08 10:26:00,confirmado,6885.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000427,5492999435946,2026-01-20 17:58:00,confirmado,10404.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000428,5492999435946,2026-04-03 12:24:00,confirmado,5805.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000429,5492999435946,2026-04-05 15:20:00,confirmado,4725.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000430,5492999435946,2026-05-20 09:16:00,confirmado,4455.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000431,5493517632424,2025-06-05 14:21:00,confirmado,40077.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000432,5493517632424,2025-07-10 18:38:00,confirmado,8423.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000433,5493517632424,2025-08-21 14:42:00,confirmado,7080.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000434,5493517632424,2025-09-28 15:19:00,confirmado,11670.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000435,5493517632424,2025-11-03 13:41:00,confirmado,10914.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000436,5493517632424,2025-12-03 17:16:00,confirmado,5737.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000437,5493517632424,2026-01-20 17:52:00,confirmado,7403.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000438,5493517632424,2026-04-07 11:45:00,confirmado,4590.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000439,5493517632424,2026-04-12 14:26:00,confirmado,2167.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000440,5493517632424,2026-05-04 17:20:00,confirmado,5100.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000441,5493416524997,2025-06-01 18:14:00,confirmado,32150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000442,5493416524997,2025-07-06 17:47:00,confirmado,10580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000443,5493416524997,2025-08-16 14:55:00,confirmado,3750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
