pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000222,5493874104594,2025-07-08 12:30:00,confirmado,145660.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000223,5493874104594,2025-08-14 08:46:00,confirmado,107490.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000224,5493874104594,2025-09-24 18:46:00,confirmado,133737.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000225,5493874104594,2025-11-03 18:42:00,confirmado,43780.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000226,5493874104594,2025-12-04 17:29:00,confirmado,44072.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000227,5493874104594,2026-01-15 15:40:00,confirmado,130614.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000228,5493874104594,2026-04-22 17:21:00,confirmado,13916.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000229,5493874104594,2026-04-28 11:03:00,confirmado,41152.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000230,5493874104594,2026-05-04 13:38:00,confirmado,69253.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000231,5492617413812,2025-06-01 08:40:00,confirmado,79139.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000232,5492617413812,2025-07-10 17:54:00,confirmado,72082.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000233,5492617413812,2025-08-14 10:35:00,confirmado,101135.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000234,5492617413812,2025-09-19 18:11:00,confirmado,62639.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000235,5492617413812,2025-10-26 14:08:00,confirmado,101041.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000236,5492617413812,2025-12-04 13:42:00,confirmado,90312.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000237,5492617413812,2026-01-20 14:06:00,confirmado,193000.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000238,5492617413812,2026-05-03 11:10:00,confirmado,17229.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000239,5492617413812,2026-05-08 17:26:00,confirmado,101041.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000240,5492617413812,2026-05-18 12:45:00,confirmado,17942.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000241,5492617236955,2025-06-01 09:38:00,confirmado,25499.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000242,5492617236955,2025-07-04 18:52:00,confirmado,17942.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000243,5492617236955,2025-08-16 15:26:00,confirmado,44538.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000244,5492617236955,2025-09-25 17:14:00,confirmado,61758.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000245,5492617236955,2025-11-02 09:32:00,confirmado,42268.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000246,5492617236955,2025-12-11 17:30:00,confirmado,36877.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000247,5492617236955,2026-01-16 13:52:00,confirmado,16999.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000248,5492617236955,2026-04-10 10:36:00,confirmado,21355.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000249,5492617236955,2026-05-09 09:33:00,confirmado,6843.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000250,5492617236955,2026-05-19 10:40:00,confirmado,64014.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000251,5492612928724,2025-06-02 18:07:00,confirmado,128893.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000252,5492612928724,2025-07-12 17:03:00,confirmado,115612.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000253,5492612928724,2025-08-14 09:31:00,confirmado,149612.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000254,5492612928724,2025-09-25 16:32:00,confirmado,94434.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000255,5492612928724,2025-11-01 09:52:00,confirmado,139197.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000256,5492612928724,2025-12-11 15:14:00,confirmado,125314.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000257,5492612928724,2026-01-10 13:16:00,confirmado,127171.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000258,5492612928724,2026-04-18 18:49:00,confirmado,23359.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000259,5492612928724,2026-05-01 11:30:00,confirmado,15258.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000260,5492612928724,2026-05-11 16:42:00,confirmado,36515.92,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000261,5492999435946,2025-06-02 10:48:00,confirmado,26357.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000262,5492999435946,2025-07-04 16:58:00,confirmado,32908.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000263,5492999435946,2025-08-21 08:34:00,confirmado,93863.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000264,5492999435946,2025-09-26 14:15:00,confirmado,45423.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000265,5492999435946,2025-10-31 18:09:00,confirmado,53079.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000266,5492999435946,2025-12-12 14:10:00,confirmado,43272.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000267,5492999435946,2026-01-12 13:38:00,confirmado,23833.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000268,5492999435946,2026-04-10 11:16:00,confirmado,13916.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000269,5492999435946,2026-05-04 14:21:00,confirmado,98212.47,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000270,5492999435946,2026-05-14 10:00:00,confirmado,16999.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000271,5493517632424,2025-06-01 11:19:00,confirmado,13653.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000272,5493517632424,2025-07-08 18:41:00,confirmado,35722.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000273,5493517632424,2025-08-21 08:07:00,confirmado,31943.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000274,5493517632424,2025-09-25 17:09:00,confirmado,120441.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000275,5493517632424,2025-11-02 18:25:00,confirmado,42347.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000276,5493517632424,2025-12-07 11:33:00,confirmado,59307.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000277,5493517632424,2026-01-20 17:19:00,confirmado,22068.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000278,5493517632424,2026-04-14 18:26:00,confirmado,16914.89,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000279,5493517632424,2026-04-17 12:02:00,confirmado,76208.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000280,5493517632424,2026-05-20 12:22:00,confirmado,16752.16,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000281,5493416524997,2025-06-01 12:16:00,confirmado,22194.31,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000282,5493416524997,2025-07-06 14:56:00,confirmado,29116.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000283,5493416524997,2025-08-19 14:21:00,confirmado,45804.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000284,5493416524997,2025-09-26 14:02:00,confirmado,27351.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000285,5493416524997,2025-10-26 17:27:00,confirmado,30416.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000286,5493416524997,2025-12-09 10:15:00,confirmado,76200.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000287,5493416524997,2026-01-14 16:44:00,confirmado,49763.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000288,5493416524997,2026-04-01 12:22:00,confirmado,10851.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000289,5493416524997,2026-04-10 11:25:00,confirmado,17229.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000290,5493416524997,2026-04-16 08:46:00,confirmado,12507.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000291,5493876499570,2025-06-02 11:16:00,confirmado,106056.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000292,5493876499570,2025-07-10 18:53:00,confirmado,8499.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000293,5493876499570,2025-08-15 16:57:00,confirmado,24874.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000294,5493876499570,2025-09-26 11:01:00,confirmado,32156.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000295,5493876499570,2025-10-29 08:37:00,confirmado,24556.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000296,5493876499570,2025-12-09 08:22:00,confirmado,17942.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000297,5493876499570,2026-01-12 14:03:00,confirmado,43557.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000298,5493876499570,2026-04-06 08:38:00,confirmado,61696.55,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000299,5493876499570,2026-05-03 13:27:00,confirmado,35089.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000300,5493876499570,2026-05-15 12:08:00,confirmado,9908.63,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000301,5492998066543,2025-06-06 08:23:00,confirmado,71150.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000302,5492998066543,2025-07-04 13:38:00,confirmado,35089.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000303,5492998066543,2025-08-16 14:55:00,confirmado,121966.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000304,5492998066543,2025-09-24 12:48:00,confirmado,104154.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000305,5492998066543,2025-11-02 08:26:00,confirmado,138466.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000306,5492998066543,2025-12-03 18:54:00,confirmado,35089.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000307,5492998066543,2026-01-20 13:56:00,confirmado,99137.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000308,5492998066543,2026-04-01 08:38:00,confirmado,21355.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000309,5492998066543,2026-04-09 10:48:00,confirmado,14400.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000310,5492998066543,2026-05-11 11:57:00,confirmado,23359.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000311,5492995028869,2025-06-02 10:09:00,confirmado,96072.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000312,5492995028869,2025-07-09 14:54:00,confirmado,125031.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000313,5492995028869,2025-08-18 14:38:00,confirmado,118901.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000314,5492995028869,2025-09-23 13:52:00,confirmado,82983.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000315,5492995028869,2025-11-02 08:26:00,confirmado,58609.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000316,5492995028869,2025-12-13 11:50:00,confirmado,67113.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000317,5492995028869,2026-01-15 11:32:00,confirmado,145266.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000318,5492995028869,2026-04-17 15:26:00,confirmado,18638.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000319,5492995028869,2026-04-25 16:12:00,confirmado,47249.34,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000320,5492995028869,2026-04-27 18:15:00,confirmado,7786.47,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000321,5493517304254,2025-06-01 10:32:00,confirmado,157660.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000322,5493517304254,2025-07-13 14:09:00,confirmado,41152.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000323,5493517304254,2025-08-20 12:46:00,confirmado,105167.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000324,5493517304254,2025-09-24 08:19:00,confirmado,79514.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000325,5493517304254,2025-11-04 17:04:00,confirmado,54452.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000326,5493517304254,2025-12-05 12:11:00,confirmado,152773.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000327,5493517304254,2026-01-10 11:00:00,confirmado,76849.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000328,5493517304254,2026-04-11 16:58:00,confirmado,21388.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000329,5493517304254,2026-04-18 14:52:00,confirmado,9875.19,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000330,5493517304254,2026-05-04 15:48:00,confirmado,13653.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000331,5493416986538,2025-06-06 09:05:00,confirmado,69369.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000332,5493416986538,2025-07-11 09:37:00,confirmado,172614.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000333,5493416986538,2025-08-13 13:33:00,confirmado,127171.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000334,5493416986538,2025-09-24 12:52:00,confirmado,138804.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000335,5493416986538,2025-10-29 09:51:00,confirmado,143671.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000336,5493416986538,2025-12-13 09:28:00,confirmado,52015.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000337,5493416986538,2026-01-17 17:53:00,confirmado,205197.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000338,5493416986538,2026-04-19 14:31:00,confirmado,9875.19,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000339,5493416986538,2026-04-26 11:54:00,confirmado,62639.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000340,5493416986538,2026-05-12 11:12:00,confirmado,13687.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000341,5492619239862,2025-06-06 16:31:00,confirmado,15258.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000342,5492619239862,2025-07-14 11:19:00,confirmado,52229.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000343,5492619239862,2025-08-11 11:37:00,confirmado,41517.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000344,5492619239862,2025-09-25 18:02:00,confirmado,53118.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000345,5492619239862,2025-10-28 14:15:00,confirmado,63830.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000346,5492619239862,2025-12-05 17:06:00,confirmado,50700.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000347,5492619239862,2026-01-19 09:06:00,confirmado,15292.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000348,5492619239862,2026-04-01 10:59:00,confirmado,92973.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000349,5492619239862,2026-05-03 10:07:00,confirmado,25847.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000350,5492619239862,2026-05-14 12:23:00,confirmado,12507.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000351,5493513952681,2025-06-01 12:12:00,confirmado,150428.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000352,5493513952681,2025-07-13 13:05:00,confirmado,70111.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000353,5493513952681,2025-08-12 11:19:00,confirmado,56492.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000354,5493513952681,2025-09-21 14:10:00,confirmado,47249.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000355,5493513952681,2025-10-31 18:08:00,confirmado,105855.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000356,5493513952681,2025-12-04 12:15:00,confirmado,100089.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000357,5493513952681,2026-01-11 14:13:00,confirmado,95405.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000358,5493513952681,2026-04-08 13:12:00,confirmado,10621.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000359,5493513952681,2026-04-23 12:31:00,confirmado,20530.59,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000360,5493513952681,2026-05-19 15:16:00,confirmado,10818.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000361,5493414799650,2025-06-02 16:15:00,confirmado,31943.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000362,5493414799650,2025-07-09 13:03:00,confirmado,48443.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000363,5493414799650,2025-08-13 15:52:00,confirmado,38768.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000364,5493414799650,2025-09-27 12:49:00,confirmado,107021.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000365,5493414799650,2025-10-29 14:45:00,confirmado,9875.19,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000366,5493414799650,2025-12-07 16:50:00,confirmado,39500.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000367,5493414799650,2026-01-12 13:10:00,confirmado,50557.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000368,5493414799650,2026-05-01 16:23:00,confirmado,17465.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000369,5493414799650,2026-05-04 11:06:00,confirmado,15292.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000370,5493414799650,2026-05-15 13:08:00,confirmado,26357.63,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000371,5492992500733,2025-06-01 12:04:00,confirmado,76208.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000372,5492992500733,2025-07-07 15:55:00,confirmado,102473.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000373,5492992500733,2025-08-19 10:13:00,confirmado,216029.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000374,5492992500733,2025-09-19 10:21:00,confirmado,122320.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000375,5492992500733,2025-11-01 17:00:00,confirmado,140223.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000376,5492992500733,2025-12-08 12:43:00,confirmado,128489.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000377,5492992500733,2026-01-13 17:20:00,confirmado,113164.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000378,5492992500733,2026-04-09 10:04:00,confirmado,15572.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000379,5492992500733,2026-04-13 11:23:00,confirmado,24420.48,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000380,5492992500733,2026-05-13 16:11:00,confirmado,105167.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000381,5492615139305,2025-06-06 17:20:00,confirmado,200861.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000382,5492615139305,2025-07-14 13:35:00,confirmado,72739.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000383,5492615139305,2025-08-17 08:29:00,confirmado,119614.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000384,5492615139305,2025-09-23 17:14:00,confirmado,114712.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000385,5492615139305,2025-10-31 09:42:00,confirmado,96544.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000386,5492615139305,2025-12-08 12:04:00,confirmado,45972.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000387,5492615139305,2026-01-12 13:06:00,confirmado,106059.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000388,5492615139305,2026-04-01 09:35:00,confirmado,12973.73,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000389,5492615139305,2026-04-13 16:04:00,confirmado,32024.16,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000390,5492615139305,2026-04-27 11:43:00,confirmado,13221.17,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000391,5492618861463,2025-06-01 17:24:00,confirmado,44072.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000392,5492618861463,2025-07-06 09:08:00,confirmado,119614.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000393,5492618861463,2025-08-17 08:29:00,confirmado,129093.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000394,5492618861463,2025-09-26 16:38:00,confirmado,129212.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000395,5492618861463,2025-10-27 14:36:00,confirmado,130949.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000396,5492618861463,2025-12-09 17:17:00,confirmado,147693.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000397,5492618861463,2026-01-15 11:22:00,confirmado,40294.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000398,5492618861463,2026-04-07 15:32:00,confirmado,16914.89,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000399,5492618861463,2026-04-13 11:24:00,confirmado,72082.23,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000400,5492618861463,2026-04-17 16:17:00,confirmado,18638.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000401,5493812941974,2025-06-04 13:01:00,confirmado,51918.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000402,5493812941974,2025-07-07 18:48:00,confirmado,9908.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000403,5493812941974,2025-08-19 15:56:00,confirmado,14400.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000404,5493812941974,2025-09-27 09:10:00,confirmado,23595.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000405,5493812941974,2025-10-28 12:49:00,confirmado,24426.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000406,5493812941974,2025-12-04 08:31:00,confirmado,60365.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000407,5493812941974,2026-01-11 10:21:00,confirmado,34652.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000408,5493812941974,2026-04-27 18:36:00,confirmado,92973.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000409,5493812941974,2026-05-06 08:10:00,confirmado,76208.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000410,5493812941974,2026-05-15 12:23:00,confirmado,35055.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000411,5493817404433,2025-06-06 15:10:00,confirmado,35556.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000412,5493817404433,2025-07-06 08:51:00,confirmado,33999.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000413,5493817404433,2025-08-15 13:49:00,confirmado,44538.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000414,5493817404433,2025-09-23 17:13:00,confirmado,57688.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000415,5493817404433,2025-10-30 14:40:00,confirmado,38942.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000416,5493817404433,2025-12-13 18:18:00,confirmado,39247.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000417,5493817404433,2026-01-12 08:13:00,confirmado,63134.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000418,5493817404433,2026-04-08 18:33:00,confirmado,20778.03,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000419,5493817404433,2026-05-11 14:59:00,confirmado,12278.23,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000420,5493817404433,2026-05-20 18:36:00,confirmado,41152.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000421,5493419686914,2025-06-01 08:03:00,confirmado,28653.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000422,5493419686914,2025-07-09 16:25:00,confirmado,16056.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000423,5493419686914,2025-08-11 12:10:00,confirmado,53610.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000424,5493419686914,2025-09-18 12:03:00,confirmado,81835.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000425,5493419686914,2025-11-01 12:16:00,confirmado,70278.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000426,5493419686914,2025-12-04 11:47:00,confirmado,33999.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000427,5493419686914,2026-01-20 17:07:00,confirmado,35395.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000428,5493419686914,2026-04-23 10:59:00,confirmado,21636.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000429,5493419686914,2026-04-28 12:40:00,confirmado,32737.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000430,5493419686914,2026-05-02 08:39:00,confirmado,92973.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000431,5493518648263,2025-06-01 10:01:00,confirmado,26357.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000432,5493518648263,2025-07-13 13:58:00,confirmado,24982.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000433,5493518648263,2025-08-21 09:49:00,confirmado,29108.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000434,5493518648263,2025-09-26 11:11:00,confirmado,10818.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000435,5493518648263,2025-11-03 10:56:00,confirmado,43272.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000436,5493518648263,2025-12-13 18:53:00,confirmado,94640.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000437,5493518648263,2026-01-13 13:47:00,confirmado,29108.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000438,5493518648263,2026-04-11 12:23:00,confirmado,60983.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000439,5493518648263,2026-04-18 12:54:00,confirmado,6843.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000440,5493518648263,2026-04-22 15:55:00,confirmado,13653.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000441,5493516216782,2025-06-06 15:49:00,confirmado,47038.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000442,5493516216782,2025-07-08 18:43:00,confirmado,84450.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000443,5493516216782,2025-08-19 17:38:00,confirmado,45670.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
