pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000070,15195,Yogur Bebible Cremigal Banana 900g,3,1305.00,3,Pedido histórico field mock (2025-10-01),true,5493818437953
PF-000071,11309,Tostadas SIN SAL CORMILLOT 200G,1,1333.89,4,Pedido histórico field mock (2025-06-06),true,5493582132179
PF-000071,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1579.67,4,Pedido histórico field mock (2025-06-06),true,5493582132179
PF-000071,656,Aceituna Verde Desc. VANOLI 150g,3,1075.22,4,Pedido histórico field mock (2025-06-06),true,5493582132179
PF-000072,11309,Tostadas SIN SAL CORMILLOT 200G,2,1333.89,4,Pedido histórico field mock (2025-07-14),true,5493582132179
PF-000072,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido histórico field mock (2025-07-14),true,5493582132179
PF-000072,15195,Yogur Bebible Cremigal Banana 900g,4,1232.50,4,Pedido histórico field mock (2025-07-14),true,5493582132179
PF-000073,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido histórico field mock (2025-08-17),true,5493582132179
PF-000073,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,1579.67,4,Pedido histórico field mock (2025-08-17),true,5493582132179
PF-000073,1790,Mermelada S/AZUCAR Frambuesa CORMILLOT 390G,2,3765.59,4,Pedido histórico field mock (2025-08-17),true,5493582132179
PF-000073,699,Cebollitas en Vinagre VANOLI Frasco 330 G,2,2566.94,4,Pedido histórico field mock (2025-08-17),true,5493582132179
PF-000074,11309,Tostadas SIN SAL CORMILLOT 200G,1,1333.89,4,Pedido histórico field mock (2025-09-23),true,5493582132179
PF-000074,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido histórico field mock (2025-09-23),true,5493582132179
PF-000075,11309,Tostadas SIN SAL CORMILLOT 200G,1,1333.89,4,Pedido histórico field mock (2025-11-03),true,5493582132179
PF-000075,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido histórico field mock (2025-11-03),true,5493582132179
PF-000075,656,Aceituna Verde Desc. VANOLI 150g,2,1075.22,4,Pedido histórico field mock (2025-11-03),true,5493582132179
PF-000076,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido histórico field mock (2025-12-12),true,5493582132179
PF-000076,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido histórico field mock (2025-12-12),true,5493582132179
PF-000077,11309,Tostadas SIN SAL CORMILLOT 200G,2,1333.89,4,Pedido histórico field mock (2026-01-18),true,5493582132179
PF-000077,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido histórico field mock (2026-01-18),true,5493582132179
PF-000077,699,Cebollitas en Vinagre VANOLI Frasco 330 G,3,2566.94,4,Pedido histórico field mock (2026-01-18),true,5493582132179
PF-000077,15195,Yogur Bebible Cremigal Banana 900g,3,1232.50,4,Pedido histórico field mock (2026-01-18),true,5493582132179
PF-000078,12684,Salsa Soja VANOLI 1000cc PET,1,2731.77,4,Pedido reciente field mock (2026-04-29),true,5493582132179
PF-000078,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido reciente field mock (2026-04-29),true,5493582132179
PF-000079,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido reciente field mock (2026-05-04),true,5493582132179
PF-000079,12684,Salsa Soja VANOLI 1000cc PET,3,2731.77,4,Pedido reciente field mock (2026-05-04),true,5493582132179
PF-000080,1,Pepinillos Agridulces 330 G GULLO,1,3992.69,4,Pedido reciente field mock (2026-05-16),true,5493582132179
PF-000080,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido reciente field mock (2026-05-16),true,5493582132179
PF-000081,12684,Salsa Soja VANOLI 1000cc PET,1,3213.85,1,Pedido histórico field mock (2025-06-03),true,5493872845902
PF-000081,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1858.43,1,Pedido histórico field mock (2025-06-03),true,5493872845902
PF-000081,914,Nuez Moscada Grano CENTURION,1,1236.97,1,Pedido histórico field mock (2025-06-03),true,5493872845902
PF-000081,286,Pan Multicereal CORMILLOT 410 G,1,2405.70,1,Pedido histórico field mock (2025-06-03),true,5493872845902
PF-000082,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido histórico field mock (2025-07-12),true,5493872845902
PF-000082,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,1858.43,1,Pedido histórico field mock (2025-07-12),true,5493872845902
PF-000083,12684,Salsa Soja VANOLI 1000cc PET,2,3213.85,1,Pedido histórico field mock (2025-08-20),true,5493872845902
PF-000083,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1858.43,1,Pedido histórico field mock (2025-08-20),true,5493872845902
PF-000084,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido histórico field mock (2025-09-23),true,5493872845902
PF-000084,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1858.43,1,Pedido histórico field mock (2025-09-23),true,5493872845902
PF-000084,10113,Paleta Especial Fox Oval,3,9400.00,1,Pedido histórico field mock (2025-09-23),true,5493872845902
PF-000085,12684,Salsa Soja VANOLI 1000cc PET,1,3213.85,1,Pedido histórico field mock (2025-10-28),true,5493872845902
PF-000085,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1858.43,1,Pedido histórico field mock (2025-10-28),true,5493872845902
PF-000086,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido histórico field mock (2025-12-11),true,5493872845902
PF-000086,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1858.43,1,Pedido histórico field mock (2025-12-11),true,5493872845902
PF-000086,10659,Pickle Mixto VANOLI Frasco 330g,1,2660.73,1,Pedido histórico field mock (2025-12-11),true,5493872845902
PF-000086,228,Aceto Balsamico 250cc GULLO,2,3943.80,1,Pedido histórico field mock (2025-12-11),true,5493872845902
PF-000087,12684,Salsa Soja VANOLI 1000cc PET,4,3213.85,1,Pedido histórico field mock (2026-01-14),true,5493872845902
PF-000087,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1858.43,1,Pedido histórico field mock (2026-01-14),true,5493872845902
PF-000087,10199,Yogur Natural S/Azucar Cremigal 170g,1,606.71,1,Pedido histórico field mock (2026-01-14),true,5493872845902
PF-000088,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido reciente field mock (2026-04-02),true,5493872845902
PF-000088,1,Pepinillos Agridulces 330 G GULLO,3,4697.28,1,Pedido reciente field mock (2026-04-02),true,5493872845902
PF-000089,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1858.43,1,Pedido reciente field mock (2026-04-25),true,5493872845902
PF-000089,11309,Tostadas SIN SAL CORMILLOT 200G,1,1569.28,1,Pedido reciente field mock (2026-04-25),true,5493872845902
PF-000090,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1858.43,1,Pedido reciente field mock (2026-05-10),true,5493872845902
PF-000090,11309,Tostadas SIN SAL CORMILLOT 200G,1,1569.28,1,Pedido reciente field mock (2026-05-10),true,5493872845902
PF-000091,12684,Salsa Soja VANOLI 1000cc PET,2,3695.93,2,Pedido histórico field mock (2025-06-05),true,5492997670210
PF-000091,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,2137.19,2,Pedido histórico field mock (2025-06-05),true,5492997670210
PF-000091,44,Dulce de Leche Cremigal Familiar 250 G,4,1507.57,2,Pedido histórico field mock (2025-06-05),true,5492997670210
PF-000092,12684,Salsa Soja VANOLI 1000cc PET,2,3695.93,2,Pedido histórico field mock (2025-07-08),true,5492997670210
PF-000092,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,2137.19,2,Pedido histórico field mock (2025-07-08),true,5492997670210
PF-000092,310,Queso Reggianito Cremigal x Kg,1,16321.52,2,Pedido histórico field mock (2025-07-08),true,5492997670210
PF-000093,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-08-18),true,5492997670210
PF-000093,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,2137.19,2,Pedido histórico field mock (2025-08-18),true,5492997670210
PF-000094,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-09-25),true,5492997670210
PF-000094,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,2137.19,2,Pedido histórico field mock (2025-09-25),true,5492997670210
PF-000095,12684,Salsa Soja VANOLI 1000cc PET,1,3695.93,2,Pedido histórico field mock (2025-10-28),true,5492997670210
PF-000095,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,2137.19,2,Pedido histórico field mock (2025-10-28),true,5492997670210
PF-000095,10169,Salame Milan Fox Crespon,2,20240.00,2,Pedido histórico field mock (2025-10-28),true,5492997670210
PF-000095,15195,Yogur Bebible Cremigal Banana 900g,2,1667.50,2,Pedido histórico field mock (2025-10-28),true,5492997670210
PF-000096,12684,Salsa Soja VANOLI 1000cc PET,1,3695.93,2,Pedido histórico field mock (2025-12-10),true,5492997670210
PF-000096,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,2137.19,2,Pedido histórico field mock (2025-12-10),true,5492997670210
PF-000096,10199,Yogur Natural S/Azucar Cremigal 170g,1,697.72,2,Pedido histórico field mock (2025-12-10),true,5492997670210
PF-000097,12684,Salsa Soja VANOLI 1000cc PET,2,3695.93,2,Pedido histórico field mock (2026-01-16),true,5492997670210
PF-000097,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,2137.19,2,Pedido histórico field mock (2026-01-16),true,5492997670210
PF-000097,10113,Paleta Especial Fox Oval,1,10810.00,2,Pedido histórico field mock (2026-01-16),true,5492997670210
PF-000098,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,2137.19,2,Pedido reciente field mock (2026-04-10),true,5492997670210
PF-000098,11309,Tostadas SIN SAL CORMILLOT 200G,2,1804.67,2,Pedido reciente field mock (2026-04-10),true,5492997670210
PF-000099,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido reciente field mock (2026-04-29),true,5492997670210
PF-000099,11309,Tostadas SIN SAL CORMILLOT 200G,2,1804.67,2,Pedido reciente field mock (2026-04-29),true,5492997670210
PF-000100,11309,Tostadas SIN SAL CORMILLOT 200G,1,1804.67,2,Pedido reciente field mock (2026-05-15),true,5492997670210
PF-000100,1,Pepinillos Agridulces 330 G GULLO,2,5401.87,2,Pedido reciente field mock (2026-05-15),true,5492997670210
PF-000101,10218,Aceitunas Rebanadas PET1500g GULLO,3,9633.33,3,Pedido histórico field mock (2025-06-01),true,5493811657614
PF-000101,11309,Tostadas SIN SAL CORMILLOT 200G,2,1412.35,3,Pedido histórico field mock (2025-06-01),true,5493811657614
PF-000102,10218,Aceitunas Rebanadas PET1500g GULLO,1,9633.33,3,Pedido histórico field mock (2025-07-04),true,5493811657614
PF-000102,11309,Tostadas SIN SAL CORMILLOT 200G,1,1412.35,3,Pedido histórico field mock (2025-07-04),true,5493811657614
PF-000102,228,Aceto Balsamico 250cc GULLO,3,3549.42,3,Pedido histórico field mock (2025-07-04),true,5493811657614
PF-000103,10218,Aceitunas Rebanadas PET1500g GULLO,2,9633.33,3,Pedido histórico field mock (2025-08-13),true,5493811657614
PF-000103,11309,Tostadas SIN SAL CORMILLOT 200G,1,1412.35,3,Pedido histórico field mock (2025-08-13),true,5493811657614
PF-000104,10218,Aceitunas Rebanadas PET1500g GULLO,3,9633.33,3,Pedido histórico field mock (2025-09-21),true,5493811657614
PF-000104,11309,Tostadas SIN SAL CORMILLOT 200G,1,1412.35,3,Pedido histórico field mock (2025-09-21),true,5493811657614
PF-000104,15195,Yogur Bebible Cremigal Banana 900g,3,1305.00,3,Pedido histórico field mock (2025-09-21),true,5493811657614
PF-000104,228,Aceto Balsamico 250cc GULLO,2,3549.42,3,Pedido histórico field mock (2025-09-21),true,5493811657614
PF-000105,10218,Aceitunas Rebanadas PET1500g GULLO,2,9633.33,3,Pedido histórico field mock (2025-11-01),true,5493811657614
PF-000105,11309,Tostadas SIN SAL CORMILLOT 200G,4,1412.35,3,Pedido histórico field mock (2025-11-01),true,5493811657614
PF-000106,10218,Aceitunas Rebanadas PET1500g GULLO,4,9633.33,3,Pedido histórico field mock (2025-12-10),true,5493811657614
PF-000106,11309,Tostadas SIN SAL CORMILLOT 200G,4,1412.35,3,Pedido histórico field mock (2025-12-10),true,5493811657614
PF-000106,10113,Paleta Especial Fox Oval,4,8460.00,3,Pedido histórico field mock (2025-12-10),true,5493811657614
PF-000107,10218,Aceitunas Rebanadas PET1500g GULLO,2,9633.33,3,Pedido histórico field mock (2026-01-12),true,5493811657614
PF-000107,11309,Tostadas SIN SAL CORMILLOT 200G,4,1412.35,3,Pedido histórico field mock (2026-01-12),true,5493811657614
PF-000107,914,Nuez Moscada Grano CENTURION,3,1113.27,3,Pedido histórico field mock (2026-01-12),true,5493811657614
PF-000107,10659,Pickle Mixto VANOLI Frasco 330g,4,2394.66,3,Pedido histórico field mock (2026-01-12),true,5493811657614
PF-000108,12684,Salsa Soja VANOLI 1000cc PET,2,2892.47,3,Pedido reciente field mock (2026-04-01),true,5493811657614
PF-000108,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1672.59,3,Pedido reciente field mock (2026-04-01),true,5493811657614
PF-000109,1,Pepinillos Agridulces 330 G GULLO,1,4227.55,3,Pedido reciente field mock (2026-04-03),true,5493811657614
PF-000109,11309,Tostadas SIN SAL CORMILLOT 200G,1,1412.35,3,Pedido reciente field mock (2026-04-03),true,5493811657614
PF-000110,12684,Salsa Soja VANOLI 1000cc PET,1,2892.47,3,Pedido reciente field mock (2026-04-26),true,5493811657614
PF-000110,1,Pepinillos Agridulces 330 G GULLO,3,4227.55,3,Pedido reciente field mock (2026-04-26),true,5493811657614
PF-000111,11309,Tostadas SIN SAL CORMILLOT 200G,4,1333.89,4,Pedido histórico field mock (2025-06-01),true,5492994145193
PF-000111,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido histórico field mock (2025-06-01),true,5492994145193
PF-000111,925,Pesto 25g CENTURION,1,486.39,4,Pedido histórico field mock (2025-06-01),true,5492994145193
PF-000111,656,Aceituna Verde Desc. VANOLI 150g,3,1075.22,4,Pedido histórico field mock (2025-06-01),true,5492994145193
PF-000112,11309,Tostadas SIN SAL CORMILLOT 200G,2,1333.89,4,Pedido histórico field mock (2025-07-11),true,5492994145193
PF-000112,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido histórico field mock (2025-07-11),true,5492994145193
PF-000112,914,Nuez Moscada Grano CENTURION,1,1051.42,4,Pedido histórico field mock (2025-07-11),true,5492994145193
PF-000112,699,Cebollitas en Vinagre VANOLI Frasco 330 G,4,2566.94,4,Pedido histórico field mock (2025-07-11),true,5492994145193
PF-000113,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido histórico field mock (2025-08-19),true,5492994145193
PF-000113,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1579.67,4,Pedido histórico field mock (2025-08-19),true,5492994145193
PF-000114,11309,Tostadas SIN SAL CORMILLOT 200G,1,1333.89,4,Pedido histórico field mock (2025-09-21),true,5492994145193
PF-000114,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1579.67,4,Pedido histórico field mock (2025-09-21),true,5492994145193
PF-000114,10169,Salame Milan Fox Crespon,1,14960.00,4,Pedido histórico field mock (2025-09-21),true,5492994145193
PF-000114,10659,Pickle Mixto VANOLI Frasco 330g,2,2261.62,4,Pedido histórico field mock (2025-09-21),true,5492994145193
PF-000115,11309,Tostadas SIN SAL CORMILLOT 200G,4,1333.89,4,Pedido histórico field mock (2025-10-28),true,5492994145193
PF-000115,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,1579.67,4,Pedido histórico field mock (2025-10-28),true,5492994145193
PF-000115,286,Pan Multicereal CORMILLOT 410 G,4,2044.84,4,Pedido histórico field mock (2025-10-28),true,5492994145193
PF-000116,11309,Tostadas SIN SAL CORMILLOT 200G,4,1333.89,4,Pedido histórico field mock (2025-12-04),true,5492994145193
PF-000116,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido histórico field mock (2025-12-04),true,5492994145193
PF-000116,15195,Yogur Bebible Cremigal Banana 900g,1,1232.50,4,Pedido histórico field mock (2025-12-04),true,5492994145193
PF-000117,11309,Tostadas SIN SAL CORMILLOT 200G,4,1333.89,4,Pedido histórico field mock (2026-01-10),true,5492994145193
PF-000117,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,1579.67,4,Pedido histórico field mock (2026-01-10),true,5492994145193
PF-000117,656,Aceituna Verde Desc. VANOLI 150g,2,1075.22,4,Pedido histórico field mock (2026-01-10),true,5492994145193
PF-000118,11309,Tostadas SIN SAL CORMILLOT 200G,1,1333.89,4,Pedido reciente field mock (2026-04-03),true,5492994145193
PF-000118,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1579.67,4,Pedido reciente field mock (2026-04-03),true,5492994145193
PF-000119,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1579.67,4,Pedido reciente field mock (2026-04-19),true,5492994145193
PF-000119,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido reciente field mock (2026-04-19),true,5492994145193
PF-000120,1,Pepinillos Agridulces 330 G GULLO,1,3992.69,4,Pedido reciente field mock (2026-04-26),true,5492994145193
PF-000120,11309,Tostadas SIN SAL CORMILLOT 200G,3,1333.89,4,Pedido reciente field mock (2026-04-26),true,5492994145193
PF-000121,12684,Salsa Soja VANOLI 1000cc PET,1,3213.85,1,Pedido histórico field mock (2025-06-01),true,5493515971311
PF-000121,10218,Aceitunas Rebanadas PET1500g GULLO,1,10703.70,1,Pedido histórico field mock (2025-06-01),true,5493515971311
PF-000121,10169,Salame Milan Fox Crespon,4,17600.00,1,Pedido histórico field mock (2025-06-01),true,5493515971311
PF-000121,10199,Yogur Natural S/Azucar Cremigal 170g,2,606.71,1,Pedido histórico field mock (2025-06-01),true,5493515971311
PF-000122,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido histórico field mock (2025-07-12),true,5493515971311
PF-000122,10218,Aceitunas Rebanadas PET1500g GULLO,1,10703.70,1,Pedido histórico field mock (2025-07-12),true,5493515971311
PF-000122,656,Aceituna Verde Desc. VANOLI 150g,2,1264.96,1,Pedido histórico field mock (2025-07-12),true,5493515971311
PF-000122,10169,Salame Milan Fox Crespon,2,17600.00,1,Pedido histórico field mock (2025-07-12),true,5493515971311
PF-000123,12684,Salsa Soja VANOLI 1000cc PET,4,3213.85,1,Pedido histórico field mock (2025-08-20),true,5493515971311
PF-000123,10218,Aceitunas Rebanadas PET1500g GULLO,4,10703.70,1,Pedido histórico field mock (2025-08-20),true,5493515971311
PF-000123,656,Aceituna Verde Desc. VANOLI 150g,4,1264.96,1,Pedido histórico field mock (2025-08-20),true,5493515971311
PF-000124,12684,Salsa Soja VANOLI 1000cc PET,2,3213.85,1,Pedido histórico field mock (2025-09-24),true,5493515971311
PF-000124,10218,Aceitunas Rebanadas PET1500g GULLO,2,10703.70,1,Pedido histórico field mock (2025-09-24),true,5493515971311
PF-000125,12684,Salsa Soja VANOLI 1000cc PET,4,3213.85,1,Pedido histórico field mock (2025-10-31),true,5493515971311
PF-000125,10218,Aceitunas Rebanadas PET1500g GULLO,4,10703.70,1,Pedido histórico field mock (2025-10-31),true,5493515971311
PF-000126,12684,Salsa Soja VANOLI 1000cc PET,1,3213.85,1,Pedido histórico field mock (2025-12-10),true,5493515971311
PF-000126,10218,Aceitunas Rebanadas PET1500g GULLO,4,10703.70,1,Pedido histórico field mock (2025-12-10),true,5493515971311
PF-000126,10199,Yogur Natural S/Azucar Cremigal 170g,4,606.71,1,Pedido histórico field mock (2025-12-10),true,5493515971311
PF-000126,10659,Pickle Mixto VANOLI Frasco 330g,3,2660.73,1,Pedido histórico field mock (2025-12-10),true,5493515971311
PF-000127,12684,Salsa Soja VANOLI 1000cc PET,3,3213.85,1,Pedido histórico field mock (2026-01-16),true,5493515971311
PF-000127,10218,Aceitunas Rebanadas PET1500g GULLO,4,10703.70,1,Pedido histórico field mock (2026-01-16),true,5493515971311
PF-000127,310,Queso Reggianito Cremigal x Kg,4,14192.63,1,Pedido histórico field mock (2026-01-16),true,5493515971311
PF-000127,15195,Yogur Bebible Cremigal Banana 900g,3,1450.00,1,Pedido histórico field mock (2026-01-16),true,5493515971311
PF-000128,10218,Aceitunas Rebanadas PET1500g GULLO,2,10703.70,1,Pedido reciente field mock (2026-04-04),true,5493515971311
PF-000128,11309,Tostadas SIN SAL CORMILLOT 200G,1,1569.28,1,Pedido reciente field mock (2026-04-04),true,5493515971311
PF-000129,11309,Tostadas SIN SAL CORMILLOT 200G,3,1569.28,1,Pedido reciente field mock (2026-05-05),true,5493515971311
PF-000129,12684,Salsa Soja VANOLI 1000cc PET,2,3213.85,1,Pedido reciente field mock (2026-05-05),true,5493515971311
PF-000130,12684,Salsa Soja VANOLI 1000cc PET,2,3213.85,1,Pedido reciente field mock (2026-05-06),true,5493515971311
PF-000130,10218,Aceitunas Rebanadas PET1500g GULLO,2,10703.70,1,Pedido reciente field mock (2026-05-06),true,5493515971311
PF-000131,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,2137.19,2,Pedido histórico field mock (2025-06-01),true,5492994228106
PF-000131,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-06-01),true,5492994228106
PF-000132,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,2137.19,2,Pedido histórico field mock (2025-07-12),true,5492994228106
PF-000132,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-07-12),true,5492994228106
PF-000132,10113,Paleta Especial Fox Oval,1,10810.00,2,Pedido histórico field mock (2025-07-12),true,5492994228106
PF-000133,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,2137.19,2,Pedido histórico field mock (2025-08-16),true,5492994228106
PF-000133,12684,Salsa Soja VANOLI 1000cc PET,2,3695.93,2,Pedido histórico field mock (2025-08-16),true,5492994228106
PF-000133,914,Nuez Moscada Grano CENTURION,1,1422.52,2,Pedido histórico field mock (2025-08-16),true,5492994228106
PF-000133,10169,Salame Milan Fox Crespon,4,20240.00,2,Pedido histórico field mock (2025-08-16),true,5492994228106
PF-000134,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,2137.19,2,Pedido histórico field mock (2025-09-26),true,5492994228106
PF-000134,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-09-26),true,5492994228106
PF-000134,228,Aceto Balsamico 250cc GULLO,4,4535.37,2,Pedido histórico field mock (2025-09-26),true,5492994228106
PF-000134,44,Dulce de Leche Cremigal Familiar 250 G,2,1507.57,2,Pedido histórico field mock (2025-09-26),true,5492994228106
PF-000135,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,2137.19,2,Pedido histórico field mock (2025-11-03),true,5492994228106
PF-000135,12684,Salsa Soja VANOLI 1000cc PET,1,3695.93,2,Pedido histórico field mock (2025-11-03),true,5492994228106
PF-000135,656,Aceituna Verde Desc. VANOLI 150g,3,1454.70,2,Pedido histórico field mock (2025-11-03),true,5492994228106
PF-000136,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,2137.19,2,Pedido histórico field mock (2025-12-04),true,5492994228106
PF-000136,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido histórico field mock (2025-12-04),true,5492994228106
PF-000136,44,Dulce de Leche Cremigal Familiar 250 G,1,1507.57,2,Pedido histórico field mock (2025-12-04),true,5492994228106
PF-000137,1514,Bizcochuelo Vainilla Chip Emeth 450G,4,2137.19,2,Pedido histórico field mock (2026-01-14),true,5492994228106
PF-000137,12684,Salsa Soja VANOLI 1000cc PET,4,3695.93,2,Pedido histórico field mock (2026-01-14),true,5492994228106
PF-000137,1790,Mermelada S/AZUCAR Frambuesa CORMILLOT 390G,4,5094.63,2,Pedido histórico field mock (2026-01-14),true,5492994228106
PF-000138,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,2137.19,2,Pedido reciente field mock (2026-04-09),true,5492994228106
PF-000138,10218,Aceitunas Rebanadas PET1500g GULLO,3,12309.25,2,Pedido reciente field mock (2026-04-09),true,5492994228106
PF-000139,11309,Tostadas SIN SAL CORMILLOT 200G,3,1804.67,2,Pedido reciente field mock (2026-04-27),true,5492994228106
PF-000139,1,Pepinillos Agridulces 330 G GULLO,1,5401.87,2,Pedido reciente field mock (2026-04-27),true,5492994228106
PF-000140,10218,Aceitunas Rebanadas PET1500g GULLO,1,12309.25,2,Pedido reciente field mock (2026-04-30),true,5492994228106
PF-000140,12684,Salsa Soja VANOLI 1000cc PET,3,3695.93,2,Pedido reciente field mock (2026-04-30),true,5492994228106
PF-000141,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1672.59,3,Pedido histórico field mock (2025-06-01),true,5492998718887
PF-000141,12684,Salsa Soja VANOLI 1000cc PET,4,2892.47,3,Pedido histórico field mock (2025-06-01),true,5492998718887
PF-000141,10113,Paleta Especial Fox Oval,4,8460.00,3,Pedido histórico field mock (2025-06-01),true,5492998718887
PF-000141,310,Queso Reggianito Cremigal x Kg,2,12773.37,3,Pedido histórico field mock (2025-06-01),true,5492998718887
PF-000142,1514,Bizcochuelo Vainilla Chip Emeth 450G,3,1672.59,3,Pedido histórico field mock (2025-07-14),true,5492998718887
PF-000142,12684,Salsa Soja VANOLI 1000cc PET,1,2892.47,3,Pedido histórico field mock (2025-07-14),true,5492998718887
PF-000143,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1672.59,3,Pedido histórico field mock (2025-08-12),true,5492998718887
PF-000143,12684,Salsa Soja VANOLI 1000cc PET,2,2892.47,3,Pedido histórico field mock (2025-08-12),true,5492998718887
PF-000144,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1672.59,3,Pedido histórico field mock (2025-09-19),true,5492998718887
PF-000144,12684,Salsa Soja VANOLI 1000cc PET,2,2892.47,3,Pedido histórico field mock (2025-09-19),true,5492998718887
PF-000145,1514,Bizcochuelo Vainilla Chip Emeth 450G,2,1672.59,3,Pedido histórico field mock (2025-11-03),true,5492998718887
PF-000145,12684,Salsa Soja VANOLI 1000cc PET,3,2892.47,3,Pedido histórico field mock (2025-11-03),true,5492998718887
PF-000145,10273,Mermelada EMETH Pote CIRUELA 500G,2,921.20,3,Pedido histórico field mock (2025-11-03),true,5492998718887
PF-000146,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1672.59,3,Pedido histórico field mock (2025-12-06),true,5492998718887
PF-000146,12684,Salsa Soja VANOLI 1000cc PET,1,2892.47,3,Pedido histórico field mock (2025-12-06),true,5492998718887
PF-000146,10199,Yogur Natural S/Azucar Cremigal 170g,2,546.04,3,Pedido histórico field mock (2025-12-06),true,5492998718887
PF-000146,656,Aceituna Verde Desc. VANOLI 150g,4,1138.46,3,Pedido histórico field mock (2025-12-06),true,5492998718887
PF-000147,1514,Bizcochuelo Vainilla Chip Emeth 450G,1,1672.59,3,Pedido histórico field mock (2026-01-10),true,5492998718887
PF-000147,12684,Salsa Soja VANOLI 1000cc PET,3,2892.47,3,Pedido histórico field mock (2026-01-10),true,5492998718887
PF-000147,44,Dulce de Leche Cremigal Familiar 250 G,2,1179.84,3,Pedido histórico field mock (2026-01-10),true,5492998718887
PF-000147,228,Aceto Balsamico 250cc GULLO,4,3549.42,3,Pedido histórico field mock (2026-01-10),true,5492998718887
PF-000148,1,Pepinillos Agridulces 330 G GULLO,1,4227.55,3,Pedido reciente field mock (2026-04-17),true,5492998718887
