client_phone,session_id,sender_type,type,message,content,created_at,is_mock
5493587120034,5493587120034,ai,ai,"Hola Casa de Limpieza La Cerda, paso a revisar tu pedido P-00102 de ALCOHOL GEL FRAU 500ML.","Hola Casa de Limpieza La Cerda, paso a revisar tu pedido P-00102 de ALCOHOL GEL FRAU 500ML.",2026-08-29 11:39:02,true
5493587120034,5493587120034,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 11:40:45,true
5493587120034,5493587120034,ai,ai,Te confirmo que el pedido P-00102 fue registrado correctamente por 47995.61.,Te confirmo que el pedido P-00102 fue registrado correctamente por 47995.61.,2026-08-29 11:42:05,true
5493587120034,5493587120034,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 11:43:23,true
5493587120035,5493587120035,ai,ai,"Hola Minimercado Barrio Jardín, paso a revisar tu pedido P-00105 de ABRELATA MANIJA LOEKEMEYER.","Hola Minimercado Barrio Jardín, paso a revisar tu pedido P-00105 de ABRELATA MANIJA LOEKEMEYER.",2026-08-30 10:39:02,true
5493587120035,5493587120035,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-30 10:40:18,true
5493587120035,5493587120035,ai,ai,Te confirmo que el pedido P-00105 fue registrado correctamente por 38624.56.,Te confirmo que el pedido P-00105 fue registrado correctamente por 38624.56.,2026-08-30 10:41:30,true
5493587120035,5493587120035,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-30 10:42:18,true
5493587120036,5493587120036,ai,ai,"Hola Ferretería El Portal, paso a revisar tu pedido P-00107 de OLLA ALUMINIO N° 26.","Hola Ferretería El Portal, paso a revisar tu pedido P-00107 de OLLA ALUMINIO N° 26.",2026-08-29 14:39:02,true
5493587120036,5493587120036,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 14:40:42,true
5493587120036,5493587120036,ai,ai,Te confirmo que el pedido P-00107 fue registrado correctamente por 130840.14.,Te confirmo que el pedido P-00107 fue registrado correctamente por 130840.14.,2026-08-29 14:41:15,true
5493587120036,5493587120036,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 14:42:34,true
5493587120037,5493587120037,ai,ai,"Hola Súper Chino Banda Norte, paso a revisar tu pedido P-00110 de SOPAPA GOMA 4"".","Hola Súper Chino Banda Norte, paso a revisar tu pedido P-00110 de SOPAPA GOMA 4"".",2026-08-30 13:39:02,true
5493587120037,5493587120037,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-30 13:40:14,true
5493587120037,5493587120037,ai,ai,Te confirmo que el pedido P-00110 fue registrado correctamente por 7336.52.,Te confirmo que el pedido P-00110 fue registrado correctamente por 7336.52.,2026-08-30 13:41:11,true
5493587120037,5493587120037,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-30 13:41:55,true
5493587120038,5493587120038,ai,ai,"Hola Revendedor Sampacho, paso a revisar tu pedido P-00112 de Sahumerio tibetano x8 SUPER PALO SANTO.","Hola Revendedor Sampacho, paso a revisar tu pedido P-00112 de Sahumerio tibetano x8 SUPER PALO SANTO.",2026-08-29 12:39:02,true
5493587120038,5493587120038,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 12:40:49,true
5493587120038,5493587120038,ai,ai,Te confirmo que el pedido P-00112 fue registrado correctamente por 60193.64.,Te confirmo que el pedido P-00112 fue registrado correctamente por 60193.64.,2026-08-29 12:42:05,true
5493587120038,5493587120038,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 12:43:04,true
5493587120039,5493587120039,ai,ai,"Hola Casa de Limpieza El Quebracho, paso a revisar tu pedido P-00115 de ASADERA ENLOZ SALPICADA N°2 21X30CM.","Hola Casa de Limpieza El Quebracho, paso a revisar tu pedido P-00115 de ASADERA ENLOZ SALPICADA N°2 21X30CM.",2026-08-30 11:39:02,true
5493587120039,5493587120039,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-30 11:40:41,true
5493587120039,5493587120039,ai,ai,Te confirmo que el pedido P-00115 fue registrado correctamente por 13334.88.,Te confirmo que el pedido P-00115 fue registrado correctamente por 13334.88.,2026-08-30 11:41:57,true
5493587120039,5493587120039,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-30 11:42:47,true
5493587120040,5493587120040,ai,ai,"Hola Autoservicio Italia, paso a revisar tu pedido P-00118 de Sahumerio triple empaste x10 LAVANDA.","Hola Autoservicio Italia, paso a revisar tu pedido P-00118 de Sahumerio triple empaste x10 LAVANDA.",2026-08-29 10:39:02,true
5493587120040,5493587120040,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 10:41:02,true
5493587120040,5493587120040,ai,ai,Te confirmo que el pedido P-00118 fue registrado correctamente por 45165.24.,Te confirmo que el pedido P-00118 fue registrado correctamente por 45165.24.,2026-08-29 10:41:50,true
5493587120040,5493587120040,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 10:43:13,true
5493587120041,5493587120041,ai,ai,"Hola Ferretería La Unión, paso a revisar tu pedido P-00123 de SECADOR DOPPIO BLANCO 41CM.","Hola Ferretería La Unión, paso a revisar tu pedido P-00123 de SECADOR DOPPIO BLANCO 41CM.",2026-08-31 14:39:02,true
5493587120041,5493587120041,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-31 14:39:54,true
5493587120041,5493587120041,ai,ai,Te confirmo que el pedido P-00123 fue registrado correctamente por 9594.86.,Te confirmo que el pedido P-00123 fue registrado correctamente por 9594.86.,2026-08-31 14:41:22,true
5493587120041,5493587120041,human,human,"Perfecto, gracias.","Perfecto, gracias.",2026-08-31 14:42:07,true
5493587120041,5493587120041,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-31 14:43:23,true
5493587120042,5493587120042,ai,ai,"Hola Minimercado El Progreso, paso a revisar tu pedido P-00126 de ESCOBA 6 HILOS ESPECIAL.","Hola Minimercado El Progreso, paso a revisar tu pedido P-00126 de ESCOBA 6 HILOS ESPECIAL.",2026-08-31 13:39:02,true
5493587120042,5493587120042,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-31 13:40:00,true
5493587120042,5493587120042,ai,ai,Te confirmo que el pedido P-00126 fue registrado correctamente por 11402.10.,Te confirmo que el pedido P-00126 fue registrado correctamente por 11402.10.,2026-08-31 13:41:20,true
5493587120042,5493587120042,human,human,"Perfecto, gracias.","Perfecto, gracias.",2026-08-31 13:42:26,true
5493587120042,5493587120042,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-31 13:43:23,true
5493587120043,5493587120043,ai,ai,"Hola Distribuidora El Encuentro, paso a revisar tu pedido P-00129 de OLLA ALUMINIO N° 30.","Hola Distribuidora El Encuentro, paso a revisar tu pedido P-00129 de OLLA ALUMINIO N° 30.",2026-08-31 12:39:02,true
5493587120043,5493587120043,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-31 12:40:13,true
5493587120043,5493587120043,ai,ai,Te confirmo que el pedido P-00129 fue registrado correctamente por 181717.05.,Te confirmo que el pedido P-00129 fue registrado correctamente por 181717.05.,2026-08-31 12:40:48,true
5493587120043,5493587120043,human,human,"Perfecto, gracias.","Perfecto, gracias.",2026-08-31 12:42:28,true
5493587120043,5493587120043,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-31 12:43:21,true
5493587120044,5493587120044,ai,ai,"Hola Casa de Artículos El Cabo, paso a revisar tu pedido P-00132 de ORGANIZADOR C/TAPA 18LTS.","Hola Casa de Artículos El Cabo, paso a revisar tu pedido P-00132 de ORGANIZADOR C/TAPA 18LTS.",2026-08-31 11:39:02,true
5493587120044,5493587120044,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-31 11:40:27,true
5493587120044,5493587120044,ai,ai,Te confirmo que el pedido P-00132 fue registrado correctamente por 111169.31.,Te confirmo que el pedido P-00132 fue registrado correctamente por 111169.31.,2026-08-31 11:41:16,true
5493587120044,5493587120044,human,human,"Perfecto, gracias.","Perfecto, gracias.",2026-08-31 11:42:05,true
5493587120044,5493587120044,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-31 11:43:12,true
5493587120045,5493587120045,ai,ai,"Hola Súper Chang Industrial, paso a revisar tu pedido P-00135 de BALDE 10LTS M/PLASTICO ECONOMICO 24X28CM.","Hola Súper Chang Industrial, paso a revisar tu pedido P-00135 de BALDE 10LTS M/PLASTICO ECONOMICO 24X28CM.",2026-08-31 10:39:02,true
5493587120045,5493587120045,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-31 10:40:19,true
5493587120045,5493587120045,ai,ai,Te confirmo que el pedido P-00135 fue registrado correctamente por 6594.26.,Te confirmo que el pedido P-00135 fue registrado correctamente por 6594.26.,2026-08-31 10:41:16,true
5493587120045,5493587120045,human,human,"Perfecto, gracias.","Perfecto, gracias.",2026-08-31 10:42:07,true
5493587120045,5493587120045,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-31 10:43:35,true
5493587120046,5493587120046,ai,ai,"Hola Ferretería Don Mario, paso a revisar tu pedido P-00138 de Sahumerio empaste simple x15 BENJUI.","Hola Ferretería Don Mario, paso a revisar tu pedido P-00138 de Sahumerio empaste simple x15 BENJUI.",2026-08-29 14:39:02,true
5493587120046,5493587120046,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 14:40:13,true
5493587120046,5493587120046,ai,ai,Te confirmo que el pedido P-00138 fue registrado correctamente por 100322.10.,Te confirmo que el pedido P-00138 fue registrado correctamente por 100322.10.,2026-08-29 14:41:34,true
5493587120046,5493587120046,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 14:43:01,true
5493587120047,5493587120047,ai,ai,"Hola Almacén La Esquina, paso a revisar tu pedido P-00141 de Esencia para hornillo PALO SANTO.","Hola Almacén La Esquina, paso a revisar tu pedido P-00141 de Esencia para hornillo PALO SANTO.",2026-08-30 13:39:02,true
5493587120047,5493587120047,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-30 13:40:28,true
5493587120047,5493587120047,ai,ai,Te confirmo que el pedido P-00141 fue registrado correctamente por 213978.36.,Te confirmo que el pedido P-00141 fue registrado correctamente por 213978.36.,2026-08-30 13:41:19,true
5493587120047,5493587120047,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-30 13:42:27,true
5493587120048,5493587120048,ai,ai,"Hola Revendedor Adelia María, paso a revisar tu pedido P-00144 de LAMPAZO BARRENDERO 0.60MT MEDIANO.","Hola Revendedor Adelia María, paso a revisar tu pedido P-00144 de LAMPAZO BARRENDERO 0.60MT MEDIANO.",2026-08-29 12:39:02,true
5493587120048,5493587120048,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 12:40:58,true
5493587120048,5493587120048,ai,ai,Te confirmo que el pedido P-00144 fue registrado correctamente por 20136.20.,Te confirmo que el pedido P-00144 fue registrado correctamente por 20136.20.,2026-08-29 12:41:47,true
5493587120048,5493587120048,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 12:42:52,true
5493587120049,5493587120049,ai,ai,"Hola Casa de Limpieza El Sauce, paso a revisar tu pedido P-00146 de ESCOBILLON BARREGRUESO.","Hola Casa de Limpieza El Sauce, paso a revisar tu pedido P-00146 de ESCOBILLON BARREGRUESO.",2026-08-30 11:39:02,true
5493587120049,5493587120049,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-30 11:40:55,true
5493587120049,5493587120049,ai,ai,Te confirmo que el pedido P-00146 fue registrado correctamente por 100832.53.,Te confirmo que el pedido P-00146 fue registrado correctamente por 100832.53.,2026-08-30 11:42:20,true
5493587120049,5493587120049,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-30 11:43:31,true
5493587120050,5493587120050,ai,ai,"Hola Minimercado Las Flores, paso a revisar tu pedido P-00149 de LAMPAZO BARRENDERO 0.60MT MEDIANO.","Hola Minimercado Las Flores, paso a revisar tu pedido P-00149 de LAMPAZO BARRENDERO 0.60MT MEDIANO.",2026-08-29 10:39:02,true
5493587120050,5493587120050,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-29 10:40:07,true
5493587120050,5493587120050,ai,ai,Te confirmo que el pedido P-00149 fue registrado correctamente por 94433.32.,Te confirmo que el pedido P-00149 fue registrado correctamente por 94433.32.,2026-08-29 10:40:48,true
5493587120050,5493587120050,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-29 10:41:57,true
