pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00069,5493587120023,25023,SND-2524,LAMPAZO BARRENDERO PREMIUM 1.00MT,1,24253.86,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00069,5493587120023,25023,160-12,Sahumerio empaste simple x100 LAVANDA,5,4596.96,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00069,5493587120023,25023,SND-568,REJILLA LAVA-VAJILLA SUN-D 38X48CM,5,1025.67,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00070,5493587120024,25024,FS-2021,ESCOBA EUROPA FS,2,3985.03,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00071,5493587120024,25024,1608,CABO MADERA C/ROSCA P/BARRENDERO,2,2998.74,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00071,5493587120024,25024,1600,CABO MADERA C/ROSCA,2,1552.88,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00071,5493587120024,25024,4200,LAVANDINA ALBO 1LTS,1,1062.50,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00071,5493587120024,25024,160-33,Sahumerio empaste simple x100 PALO SANTO,5,5408.19,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00072,5493587120024,25024,1523,LAMPAZO BARRENDERO 0.80MT GRANDE,4,11867.22,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00073,5493587120025,25025,FS-2021,ESCOBA EUROPA FS,4,4582.78,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00073,5493587120025,25025,051-39,Esencia para hornillo PALO SANTO,4,1532.02,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00073,5493587120025,25025,FS-2020,ESCOBA AMERICA FS,1,4119.29,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00074,5493587120025,25025,LNN-183,BALDE 10LTS M/PLASTICO ECONOMICO 24X28CM,2,3297.13,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00074,5493587120025,25025,FS-701,ESCOBILLON CERDA LISO,2,7745.71,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00074,5493587120025,25025,1607,CABO MADERA C/ROSCA 1.20MTS PINO,3,1785.81,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00074,5493587120025,25025,FS-2021,ESCOBA EUROPA FS,1,4582.78,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00075,5493587120025,25025,1416,ESCOBA 5 HILOS MEZCLA,5,9626.45,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00075,5493587120025,25025,B3140,OLLA ALUMINIO N° 20,5,27117.02,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00075,5493587120025,25025,FS-2021,ESCOBA EUROPA FS,5,4582.78,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00075,5493587120025,25025,160-12,Sahumerio empaste simple x100 LAVANDA,5,6219.42,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00076,5493587120026,25026,4204,LAVANDINA ALBO 5LTS,3,4050.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00077,5493587120026,25026,1950,CABO MADERA P/SOPAPA,4,507.38,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00077,5493587120026,25026,1607,CABO MADERA C/ROSCA 1.20MTS PINO,5,1397.59,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00077,5493587120026,25026,MK-6252,TRAPO PISO MAKE BLANCO 48X60,1,1514.62,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00078,5493587120026,25026,LNN-248,BALDE C/ESCURRIDOR REDONDO 13LTS,5,6194.75,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00078,5493587120026,25026,FL-911,MACETA BOWL COLGANTE C/GANCHO Nº19,4,1564.56,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00078,5493587120026,25026,ALB-1001,JABON LIQ B/E SUND VERDE T/ARIEL 20 LTS,1,16461.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00079,5493587120027,25027,1523,LAMPAZO BARRENDERO 0.80MT GRANDE,5,10087.14,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00079,5493587120027,25027,MK-6585,ABRELATA MANIJA MAKE,2,9450.70,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00079,5493587120027,25027,432D-10,Sahumerio triple empaste x10 LAVANDA,2,1055.09,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00080,5493587120027,25027,B2531,ORGANIZADOR C/TAPA 30LTS,5,16897.79,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00080,5493587120027,25027,1604,CABO MADERA C/ROSCA 1.50MTS,4,1698.94,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00080,5493587120027,25027,1828,ESCOBILLON CERDA LISO C/CABO,3,7045.04,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00080,5493587120027,25027,MK-6127,ESCOBILLON 6 HILERAS,4,4250.01,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00081,5493587120027,25027,1523,LAMPAZO BARRENDERO 0.80MT GRANDE,5,10087.14,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00081,5493587120027,25027,2600,"SOPAPA GOMA 4""",1,1355.66,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00081,5493587120027,25027,LNN-183,BALDE 10LTS M/PLASTICO ECONOMICO 24X28CM,2,2437.01,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00081,5493587120027,25027,B2515,JARDINERA N° 65,3,9497.99,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00082,5493587120028,25028,B2531,ORGANIZADOR C/TAPA 30LTS,4,19879.75,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00083,5493587120028,25028,PTB-20144622,SARTEN TEFLON RECTA C/TAPA PARIS Nº22,1,34879.03,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00084,5493587120028,25028,FS-2035,ESCOBILLON BARREGRUESO,1,6122.51,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00084,5493587120028,25028,072-25,Veloncito aromático 5x3.5 PALO SANTO,1,1743.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00084,5493587120028,25028,1604,CABO MADERA C/ROSCA 1.50MTS,5,1998.75,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00084,5493587120028,25028,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00085,5493587120029,25029,1523,LAMPAZO BARRENDERO 0.80MT GRANDE,4,13647.30,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00085,5493587120029,25029,B2515,JARDINERA N° 65,5,12850.22,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00085,5493587120029,25029,FS-2040,SECADOR DOPPIO BLANCO 41CM,1,4797.43,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00085,5493587120029,25029,MK-6127,ESCOBILLON 6 HILERAS,3,5750.01,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00086,5493587120029,25029,1830,ESCOBILLON CERDA BIGOTE C/CABO,5,11177.40,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00086,5493587120029,25029,2600,"SOPAPA GOMA 4""",5,1834.13,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00086,5493587120029,25029,1810,BARREHOJA PLASTICO COMUN,3,1390.92,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00086,5493587120029,25029,FS-2021,ESCOBA EUROPA FS,1,4582.78,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00087,5493587120029,25029,B2510,JARDINERA N° 45,1,4021.89,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00087,5493587120029,25029,B2530,ORGANIZADOR C/TAPA 18LTS,5,14281.02,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00087,5493587120029,25029,IDI25,DESENGRASANTE MULTIUSO 5LTS,2,11391.30,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00087,5493587120029,25029,1828,ESCOBILLON CERDA LISO C/CABO,1,9531.52,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00088,5493587120030,25030,LNN-183,BALDE 10LTS M/PLASTICO ECONOMICO 24X28CM,5,2580.36,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00088,5493587120030,25030,FS-2021,ESCOBA EUROPA FS,2,3586.53,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00088,5493587120030,25030,B2515,JARDINERA N° 65,1,10056.69,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00088,5493587120030,25030,B2530,ORGANIZADOR C/TAPA 18LTS,4,11176.45,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00089,5493587120030,25030,SND-569,REJILLA AMERICANA SUN-D 35X43CM,5,708.92,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00089,5493587120030,25030,1828,ESCOBILLON CERDA LISO C/CABO,1,7459.45,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00090,5493587120030,25030,FS-702,ESCOBILLON CERDA BIGOTE,3,7349.94,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00090,5493587120030,25030,1950,CABO MADERA P/SOPAPA,2,507.38,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00091,5493587120031,25031,MEL-04,ALCOHOL GEL FRAU 500ML,5,2091.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00091,5493587120031,25031,B2515,JARDINERA N° 65,3,9497.99,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00091,5493587120031,25031,FS-2021,ESCOBA EUROPA FS,2,3387.28,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00092,5493587120031,25031,B3248,OLLA ALUMINIO GASTRONOMICA N° 40 - 50 LTS,4,145166.09,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00093,5493587120031,25031,PTB-0327899038,ASADERA TEFLON VERMONT SET X 3,5,69722.42,4,Pedido: 5 unidad (normalizado: 15 unidad; equiv: 5 unidad),true,false,false
P-00093,5493587120031,25031,B3248,OLLA ALUMINIO GASTRONOMICA N° 40 - 50 LTS,1,145166.09,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00093,5493587120031,25031,1521,LAMPAZO BARRENDERO 0.40MT CHICO,5,7101.66,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00094,5493587120032,25032,B2515,JARDINERA N° 65,3,11174.10,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00094,5493587120032,25032,FS-2035,ESCOBILLON BARREGRUESO,2,6122.51,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00094,5493587120032,25032,432B-02,Sahumerio triple empaste x50 BENJUI,5,4124.50,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00094,5493587120032,25032,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,2,10068.10,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00095,5493587120032,25032,1828,ESCOBILLON CERDA LISO C/CABO,4,8288.28,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00095,5493587120032,25032,FS-2021,ESCOBA EUROPA FS,1,3985.03,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00095,5493587120032,25032,MK-40N,SECADOR GOMA NEGRO 40CM MAKE REFORZADO,4,3432.58,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00095,5493587120032,25032,LNN-248,BALDE C/ESCURRIDOR REDONDO 13LTS,3,6883.06,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00096,5493587120032,25032,FL-911,MACETA BOWL COLGANTE C/GANCHO Nº19,3,1738.40,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00097,5493587120033,25033,B3248,OLLA ALUMINIO GASTRONOMICA N° 40 - 50 LTS,1,196401.19,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00097,5493587120033,25033,FS-2021,ESCOBA EUROPA FS,2,4582.78,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00097,5493587120033,25033,PTB-20510726,SARTEN TEFLON C/TAPA VIDRIO PARIS ROJO Nº26,3,82014.66,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00097,5493587120033,25033,LNN-2460,BALDE C/ESC Y MOPA OVAL 16LTS COLORES 25X39CM,1,17785.19,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00098,5493587120033,25033,072-25,Veloncito aromático 5x3.5 PALO SANTO,3,2004.45,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00099,5493587120033,25033,1607,CABO MADERA C/ROSCA 1.20MTS PINO,4,1785.81,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00100,5493587120034,25034,MK-6127,ESCOBILLON 6 HILERAS,1,4500.01,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00101,5493587120034,25034,IDI25,DESENGRASANTE MULTIUSO 5LTS,1,8914.93,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00102,5493587120034,25034,MEL-04,ALCOHOL GEL FRAU 500ML,2,2214.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00102,5493587120034,25034,7004,PALA RESIDUOS C/CABO ECONOMICA,5,1457.55,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00102,5493587120034,25034,1421,ESCOBITA INFANTIL,4,4612.50,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00102,5493587120034,25034,IDI25,DESENGRASANTE MULTIUSO 5LTS,2,8914.93,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00103,5493587120035,25035,100P-5,Sahumerio tibetano x8 SUPER PALO SANTO,2,3168.32,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00103,5493587120035,25035,1600,CABO MADERA C/ROSCA,3,1319.95,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00103,5493587120035,25035,FS-2040,SECADOR DOPPIO BLANCO 41CM,3,3545.93,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00103,5493587120035,25035,4204,LAVANDINA ALBO 5LTS,3,3825.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00104,5493587120035,25035,B3150,OLLA ALUMINIO N° 30,5,43527.76,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00104,5493587120035,25035,SND-2521,LAMPAZO BARRENDERO PREMIUM 0.40MT CHICO,5,16846.49,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00104,5493587120035,25035,8030,TRAPO PISO MT CONSORCIO BLANCO 60*70,4,3139.37,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00105,5493587120035,25035,A2470,ABRELATA MANIJA LOEKEMEYER,4,9656.14,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00106,5493587120036,25036,B3250,OLLA ALUMINIO GASTRONOMICA N° 50 - 100 LTS,1,270610.48,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00107,5493587120036,25036,B3146,OLLA ALUMINIO N° 26,3,37825.68,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00107,5493587120036,25036,MK-6127,ESCOBILLON 6 HILERAS,3,5000.01,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00107,5493587120036,25036,SND-569,REJILLA AMERICANA SUN-D 35X43CM,3,787.69,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00108,5493587120036,25036,MK-6127,ESCOBILLON 6 HILERAS,1,5000.01,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00108,5493587120036,25036,8030,TRAPO PISO MT CONSORCIO BLANCO 60*70,1,3693.38,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00108,5493587120036,25036,FS-2035,ESCOBILLON BARREGRUESO,4,6122.51,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00108,5493587120036,25036,B3150,OLLA ALUMINIO N° 30,5,51209.13,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00109,5493587120037,25037,FL-911,MACETA BOWL COLGANTE C/GANCHO Nº19,5,1999.16,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00110,5493587120037,25037,2600,"SOPAPA GOMA 4""",4,1834.13,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00111,5493587120037,25037,PTB-0327806002,ASADERA TEFLON VERMONT 28CM,3,28193.70,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00111,5493587120037,25037,160-12,Sahumerio empaste simple x100 LAVANDA,5,6219.42,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00111,5493587120037,25037,A2472,ABRELATA MARIPOSA LOEKEMEYER,1,7715.92,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00111,5493587120037,25037,B2533,ORGANIZADOR C/TAPA 10LTS,2,8338.97,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00112,5493587120038,25038,100P-5,Sahumerio tibetano x8 SUPER PALO SANTO,3,3354.69,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00112,5493587120038,25038,SND-2523,LAMPAZO BARRENDERO PREMIUM 0.80MT GRANDE,2,23389.06,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00112,5493587120038,25038,432D-10,Sahumerio triple empaste x10 LAVANDA,3,1117.15,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00113,5493587120038,25038,432D-10,Sahumerio triple empaste x10 LAVANDA,1,1117.15,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00113,5493587120038,25038,B3250,OLLA ALUMINIO GASTRONOMICA N° 50 - 100 LTS,4,243549.43,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00114,5493587120038,25038,A2472,ABRELATA MARIPOSA LOEKEMEYER,2,6038.55,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00114,5493587120038,25038,B5122,ASADERA ENLOZ SALPICADA N°2 21X30CM,2,4706.42,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00115,5493587120039,25039,B5122,ASADERA ENLOZ SALPICADA N°2 21X30CM,3,4444.96,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00116,5493587120039,25039,051-39,Esencia para hornillo PALO SANTO,4,1132.36,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00117,5493587120039,25039,SND-2524,LAMPAZO BARRENDERO PREMIUM 1.00MT,1,24253.86,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00117,5493587120039,25039,2572,SECADOR PLASTICO DOBLE GOMA 40CM,5,1994.29,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00117,5493587120039,25039,PTB-20510726,SARTEN TEFLON C/TAPA VIDRIO PARIS ROJO Nº26,5,60619.54,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00117,5493587120039,25039,1407,ESCOBA 7 HILOS IMPERIAL,2,10019.38,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00118,5493587120040,25040,432D-10,Sahumerio triple empaste x10 LAVANDA,3,1241.28,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00118,5493587120040,25040,1828,ESCOBILLON CERDA LISO C/CABO,5,8288.28,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00119,5493587120040,25040,PTB-0327899038,ASADERA TEFLON VERMONT SET X 3,5,82026.38,1,Pedido: 5 unidad (normalizado: 15 unidad; equiv: 5 unidad),true,false,false
P-00120,5493587120040,25040,1950,CABO MADERA P/SOPAPA,1,563.75,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00120,5493587120040,25040,SND-2521,LAMPAZO BARRENDERO PREMIUM 0.40MT CHICO,5,19819.40,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00120,5493587120040,25040,1414,ESCOBA 6 HILOS ESPECIAL,3,10250.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00120,5493587120040,25040,1523,LAMPAZO BARRENDERO 0.80MT GRANDE,3,11867.22,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00121,5493587120041,0,B2412,BALDE 12LTS M/PLASTICO FLORIDA 30X29CM,3,5837.17,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00121,5493587120041,0,MEL-04,ALCOHOL GEL FRAU 500ML,2,2829.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00122,5493587120041,0,MK-6252,TRAPO PISO MAKE BLANCO 48X60,2,1935.35,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00122,5493587120041,0,PTB-0327806002,ASADERA TEFLON VERMONT 28CM,1,28193.70,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00122,5493587120041,0,MK-70014,PRACTI DUO,3,25604.72,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00123,5493587120041,0,FS-2040,SECADOR DOPPIO BLANCO 41CM,2,4797.43,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00124,5493587120042,0,051-39,Esencia para hornillo PALO SANTO,3,1198.97,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00125,5493587120042,0,MK-6130,ABRELATA MARIPOSA MAKE,2,7589.05,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00125,5493587120042,0,3410,DETERGENTE ALBO 5LT,5,7413.75,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00126,5493587120042,0,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00126,5493587120042,0,1810,BARREHOJA PLASTICO COMUN,2,1088.55,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00127,5493587120043,0,1600,CABO MADERA C/ROSCA,4,1319.95,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00127,5493587120043,0,1416,ESCOBA 5 HILOS MEZCLA,1,7115.21,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00128,5493587120043,0,B2507,JARDINERA N° 35,5,2275.70,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00129,5493587120043,0,B3150,OLLA ALUMINIO N° 30,4,43527.76,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00129,5493587120043,0,7004,PALA RESIDUOS C/CABO ECONOMICA,2,1376.58,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00129,5493587120043,0,7416,PAÑO ABSORBENTE REJILLA SUND -OFERTA,5,552.37,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00129,5493587120043,0,MEL-04,ALCOHOL GEL FRAU 500ML,1,2091.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00130,5493587120044,0,MEL-04,ALCOHOL GEL FRAU 500ML,4,2460.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00130,5493587120044,0,SND-2523,LAMPAZO BARRENDERO PREMIUM 0.80MT GRANDE,4,25987.85,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00130,5493587120044,0,8026,TRAPO PISO BLANCO DURAMAS,5,1948.34,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
